,Anime_ID,Title,Type,Season,Year,Character,Character_ID,Character_Favorites,Personnel_ID,Personnel_Name,Role_Main,Role_Supporting
265556,9865,Hetalia Axis Powers Fan Disc,OVA,,2010.0,Chibitalia Narrator,45967,4,891,Marchi Jamie,False,True
265557,7817,B-gata H-kei,TV,Spring,2010.0,Female Porn Star,61201,6,891,Marchi Jamie,False,True
265558,8479,Hetalia World Series,ONA,,2010.0,Chibitalia Narrator,45967,4,891,Marchi Jamie,False,True
265559,6347,Baka to Test to Shoukanjuu,TV,Winter,2010.0,"Kirishima, Shouko",29560,442,891,Marchi Jamie,True,False
265560,6581,Sengoku Basara: Setonai no Gekitotsu! Hi wo Fuku Umi no Daiyousai - Fugaku!!,Special,,2010.0,"Maeda, Matsu",21338,4,891,Marchi Jamie,False,True
265561,6702,Fairy Tail,TV,Fall,2009.0,"Alberona, Cana",8296,319,891,Marchi Jamie,False,True
265562,6702,Fairy Tail,TV,Fall,2009.0,Cana (Edolas),51089,3,891,Marchi Jamie,False,True
265563,5958,Sora no Otoshimono,TV,Fall,2009.0,"Satsukitane, Mikako",23495,159,891,Marchi Jamie,True,False
265564,5940,Seiken no Blacksmith,TV,Fall,2009.0,Penelope,27685,1,891,Marchi Jamie,False,True
265565,6213,Toaru Kagaku no Railgun,TV,Fall,2009.0,"Kongou, Mitsuko",28986,116,891,Marchi Jamie,False,True
265566,6421,Fullmetal Alchemist: Brotherhood Specials,Special,,2009.0,"Catalina, Rebecca",17103,1,891,Marchi Jamie,False,True
265567,7902,Fullmetal Alchemist: Brotherhood - 4-koma Gekijou,Special,,2009.0,"Catalina, Rebecca",17103,1,891,Marchi Jamie,False,True
265568,5781,Isekai no Seikishi Monogatari,OVA,,2009.0,"Furan, Mexiah",24551,24,891,Marchi Jamie,False,True
265569,5114,Fullmetal Alchemist: Brotherhood,TV,Spring,2009.0,Rick,10958,1,891,Marchi Jamie,False,True
265570,5114,Fullmetal Alchemist: Brotherhood,TV,Spring,2009.0,"Catalina, Rebecca",17103,1,891,Marchi Jamie,False,True
265571,5682,Phantom: Requiem for the Phantom,TV,Spring,2009.0,"Kubota, Sanae",24831,3,891,Marchi Jamie,False,True
265572,5355,Sengoku Basara,TV,Spring,2009.0,"Maeda, Matsu",21338,4,891,Marchi Jamie,False,True
265573,5060,Hetalia Axis Powers,ONA,,2009.0,Chibitalia Narrator,45967,4,891,Marchi Jamie,False,True
265574,4186,Koukaku no Regios,TV,Winter,2009.0,"Gerni, Naruki",19298,7,891,Marchi Jamie,False,True
265575,4726,Druaga no Tou: The Sword of Uruk,TV,Winter,2009.0,Fatina,10188,61,891,Marchi Jamie,True,False
265576,5034,Shikabane Hime: Kuro,TV,Winter,2009.0,Touya,20193,1,891,Marchi Jamie,False,True
265577,4087,Michiko to Hatchin,TV,Fall,2008.0,Sasha,18501,2,891,Marchi Jamie,False,True
265578,4975,ChäoS;HEAd,TV,Fall,2008.0,"Orgel, Seira",14512,12,891,Marchi Jamie,False,True
265579,4725,Ga-Rei: Zero,TV,Fall,2008.0,"Isayama, Mei",18028,10,891,Marchi Jamie,False,True
265580,4214,Rosario to Vampire Capu2,TV,Fall,2008.0,"Nekonome, Shizuka",3866,43,891,Marchi Jamie,False,True
265581,4581,Shikabane Hime: Aka,TV,Fall,2008.0,Touya,20193,1,891,Marchi Jamie,False,True
265582,5072,Dragonaut: The Resonance - Kotou - Tozasareta Kyousou,Special,,2008.0,Widow,6521,4,891,Marchi Jamie,False,True
265583,3667,Strike Witches,TV,Summer,2008.0,"Yeager, Charlotte E.",7630,97,891,Marchi Jamie,True,False
265584,4063,Sekirei,TV,Summer,2008.0,Uzume,7322,57,891,Marchi Jamie,False,True
265585,3588,Soul Eater,TV,Spring,2008.0,"Thompson, Elizabeth",8445,150,891,Marchi Jamie,True,False
265586,3407,Blassreiter,TV,Spring,2008.0,"Werner, Amanda",10602,27,891,Marchi Jamie,True,False
265587,3230,Druaga no Tou: The Aegis of Uruk,TV,Spring,2008.0,Fatina,10188,61,891,Marchi Jamie,False,True
265588,4798,Druaga no Tou: The Aegis of Uruk - Jil no Bouken,Special,,2008.0,Fatina,10188,61,891,Marchi Jamie,False,True
265589,3342,Mnemosyne: Mnemosyne no Musume-tachi,TV,Winter,2008.0,Mimi,7794,80,891,Marchi Jamie,True,False
265590,2966,Ookami to Koushinryou,TV,Winter,2008.0,Chloe,7375,24,891,Marchi Jamie,False,True
265591,2993,Rosario to Vampire,TV,Winter,2008.0,"Nekonome, Shizuka",3866,43,891,Marchi Jamie,False,True
265592,2795,Dragonaut: The Resonance,TV,Fall,2007.0,Widow,6521,4,891,Marchi Jamie,False,True
265593,2216,Shigurui,TV,Summer,2007.0,Sato,45073,2,891,Marchi Jamie,False,True
265594,2159,Ookiku Furikabutte,TV,Spring,2007.0,"Mihashi, Naoe",44017,2,891,Marchi Jamie,False,True
265595,2025,Darker than Black: Kuro no Keiyakusha,TV,Spring,2007.0,Brita,44775,2,891,Marchi Jamie,False,True
265596,1699,Romeo x Juliet,TV,Spring,2007.0,Ophelia,11925,1,891,Marchi Jamie,False,True
265597,1818,Claymore,TV,Spring,2007.0,Helen,2732,143,891,Marchi Jamie,False,True
265598,2030,El Cazador de la Bruja,TV,Spring,2007.0,Natalia,44781,2,891,Marchi Jamie,False,True
265599,2205,Bakuretsu Tenshi: Infinity,OVA,,2007.0,Meg,566,39,891,Marchi Jamie,True,False
265600,1732,Negima!? Natsu Special!?,OVA,,2006.0,"Saotome, Haruna",985,27,891,Marchi Jamie,False,True
265601,1619,Negima!? Haru Special!?,OVA,,2006.0,"Saotome, Haruna",985,27,891,Marchi Jamie,False,True
265602,1546,Negima!?,TV,Fall,2006.0,"Saotome, Haruna",985,27,891,Marchi Jamie,False,True
265603,1482,D.Gray-man,TV,Fall,2006.0,Liza,45069,1,891,Marchi Jamie,False,True
265604,2589,Black Cat: Toozakaru Neko,Special,,2006.0,"Walker, Rinslet",45,34,891,Marchi Jamie,False,True
265605,3138,"Solty Rei: Surechigau Kimochi de, Omoi Au Kokoro de.",Special,,2006.0,"Martel, Integra",6210,1,891,Marchi Jamie,False,True
265606,969,Tsubasa Chronicle 2nd Season,TV,Spring,2006.0,"Kishu, Arashi",437,74,891,Marchi Jamie,False,True
265607,953,Juu Ou Sei,TV,Spring,2006.0,Karim,1756,5,891,Marchi Jamie,False,True
265608,935,Witchblade,TV,Spring,2006.0,"Amaha, Masane",4486,293,891,Marchi Jamie,True,False
265609,68,Black Cat,TV,Fall,2005.0,"Walker, Rinslet",45,34,891,Marchi Jamie,True,False
265610,152,Solty Rei,TV,Fall,2005.0,"Martel, Integra",6210,1,891,Marchi Jamie,False,True
265611,79,Shuffle!,TV,Summer,2005.0,"Shigure, Ama",1516,21,891,Marchi Jamie,False,True
265612,390,Suzuka,TV,Summer,2005.0,"Hashiba, Miki",338,26,891,Marchi Jamie,False,True
265613,67,Basilisk: Kouga Ninpou Chou,TV,Spring,2005.0,"Iga, Ogen",2358,2,891,Marchi Jamie,False,True
265614,177,Tsubasa Chronicle,TV,Spring,2005.0,"Kishu, Arashi",437,74,891,Marchi Jamie,False,True
265615,157,Mahou Sensei Negima!,TV,Winter,2005.0,"Saotome, Haruna",985,27,891,Marchi Jamie,False,True
265616,57,Beck,TV,Fall,2004.0,Page,45067,2,891,Marchi Jamie,False,True
265617,109,Bakuretsu Tenshi,TV,Spring,2004.0,Meg,566,39,891,Marchi Jamie,True,False
265618,516,Keroro Gunsou,TV,Spring,2004.0,"Hinata, Aki",5662,11,891,Marchi Jamie,False,True
265619,147,Kimi ga Nozomu Eien,TV,Fall,2003.0,"Hoshino, Fumio",13779,1,891,Marchi Jamie,False,True
265620,121,Fullmetal Alchemist,TV,Fall,2003.0,Rick,10958,1,891,Marchi Jamie,False,True
265621,120,Fruits Basket,TV,Summer,2001.0,"Minagawa, Motoko",3874,9,891,Marchi Jamie,False,True
265622,21,One Piece,TV,Fall,1999.0,Miss Valentine,5417,6,891,Marchi Jamie,False,True
265623,21,One Piece,TV,Fall,1999.0,"Victoria, Cindry",9656,4,891,Marchi Jamie,False,True
265624,21,One Piece,TV,Fall,1999.0,Dr. Kobato,34408,1,891,Marchi Jamie,False,True
265625,1486,Kodomo no Omocha (TV),TV,Spring,1996.0,Ayumi,46741,1,891,Marchi Jamie,False,True
265626,392,Yuu☆Yuu☆Hakusho,TV,Fall,1992.0,Juri,8717,17,891,Marchi Jamie,False,True
265627,966,Crayon Shin-chan,TV,Spring,1992.0,"Ageo, Masumi",7872,2,891,Marchi Jamie,False,True
265746,33957,Danball Senki Wars: All Star Battle,Special,,2014.0,"Yamano, Ban",42545,10,8923,Kubota Megumi,True,False
265747,15785,Inazuma Eleven Go vs. Danball Senki W Movie,Movie,,2012.0,"Yamano, Ban",42545,10,8923,Kubota Megumi,True,False
265748,12651,Danball Senki W,TV,Winter,2012.0,"Yamano, Ban",42545,10,8923,Kubota Megumi,True,False
265749,7081,Danball Senki,TV,Spring,2011.0,"Yamano, Ban",42545,10,8923,Kubota Megumi,True,False
265750,5653,Mahou Shoujo Ai San: The Anime,OVA,,2009.0,Rin,26310,1,8923,Kubota Megumi,True,False
265751,281,Akane Maniax,OVA,,2004.0,"Yoroi, Mikoto",31937,4,8923,Kubota Megumi,False,True
265752,55,Arc the Lad,TV,Spring,1999.0,"Kowalapule, Elk",3808,4,8923,Kubota Megumi,True,False
265753,4189,Fuyu no Sonata,TV,Fall,2009.0,"Jeong, Yu Jin",16341,8,8924,Choi Ji Woo,True,False
265754,7377,Fuyu no Sonata: Joshou - Hatsuyuki no Negai,Special,,2009.0,"Jeong, Yu Jin",16341,8,8924,Choi Ji Woo,True,False
265755,4189,Fuyu no Sonata,TV,Fall,2009.0,"Lee, Min Hyung",16340,4,8925,Bae Yong Joon,True,False
265756,7377,Fuyu no Sonata: Joshou - Hatsuyuki no Negai,Special,,2009.0,"Lee, Min Hyung",16340,4,8925,Bae Yong Joon,True,False
265757,21167,Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi,TV,Spring,2014.0,"Hazelgrimm, Threia",100061,1,8929,Kitaoka Chiharu,False,True
265758,15565,Maken-Ki! Two,TV,Winter,2014.0,"Takaki, Furan",19606,5,8929,Kitaoka Chiharu,False,True
265759,15437,"Kore wa Zombie desu ka? of the Dead: Hai, Minotake ni Attemasu",OVA,,2012.0,Sarasvati,40760,137,8929,Kitaoka Chiharu,False,True
265760,14173,Upotte!! Miatte Waratte,OVA,,2012.0,AR18,69117,1,8929,Kitaoka Chiharu,False,True
265761,12317,Upotte!!,ONA,,2012.0,AR18,69117,1,8929,Kitaoka Chiharu,False,True
265762,10790,Kore wa Zombie desu ka? of the Dead,TV,Spring,2012.0,Sarasvati,40760,137,8929,Kitaoka Chiharu,True,False
265763,11209,Maken-Ki! OVA,OVA,,2012.0,"Takaki, Furan",19606,5,8929,Kitaoka Chiharu,False,True
265764,10933,R-15: R15 Shounen Hyouryuuki,OVA,,2011.0,"Akutagawa, Taketo",44153,14,8929,Kitaoka Chiharu,True,False
265765,9936,Maken-Ki!,TV,Fall,2011.0,"Takaki, Furan",19606,5,8929,Kitaoka Chiharu,False,True
265766,10611,R-15,TV,Summer,2011.0,"Akutagawa, Taketo",44153,14,8929,Kitaoka Chiharu,True,False
265767,10209,Kore wa Zombie desu ka? OVA,OVA,,2011.0,Sarasvati,40760,137,8929,Kitaoka Chiharu,False,True
265768,8841,Kore wa Zombie desu ka?,TV,Winter,2011.0,Sarasvati,40760,137,8929,Kitaoka Chiharu,False,True
265769,3349,Kiddy GiRL-AND,TV,Fall,2009.0,Q-feuille,6097,16,8929,Kitaoka Chiharu,True,False
265790,38003,Bungou Stray Dogs 3rd Season,TV,Spring,2019.0,"Haruno, Kirako",139594,4,8930,Mina,False,True
265791,32867,Bungou Stray Dogs 2nd Season,TV,Fall,2016.0,"Haruno, Kirako",139594,4,8930,Mina,False,True
265792,31478,Bungou Stray Dogs,TV,Spring,2016.0,"Haruno, Kirako",139594,4,8930,Mina,False,True
265793,12783,Sora no Otoshimono Final: Eternal My Master,Movie,,2014.0,"Mitsuki, Sohara",23491,154,8930,Mina,True,False
265794,15565,Maken-Ki! Two,TV,Winter,2014.0,"Rokujou, Minori",19603,19,8930,Mina,False,True
265795,15963,Seitokai no Ichizon Lv.2: Watasu Seitokai,OVA,,2013.0,"Akaba, Chizuru",26031,154,8930,Mina,True,False
265796,18097,Inazuma Eleven Go: Galaxy,TV,Spring,2013.0,"Seto, Midori",42910,4,8930,Mina,False,True
265797,15437,"Kore wa Zombie desu ka? of the Dead: Hai, Minotake ni Attemasu",OVA,,2012.0,"Mihara, Kanami",41549,6,8930,Mina,False,True
265798,14173,Upotte!! Miatte Waratte,OVA,,2012.0,FAL L1A1,55715,7,8930,Mina,False,True
265799,10464,Seitokai no Ichizon Lv.2,ONA,,2012.0,"Akaba, Chizuru",26031,154,8930,Mina,True,False
265800,13261,Inazuma Eleven Go: Chrono Stone,TV,Spring,2012.0,"Seto, Midori",42910,4,8930,Mina,False,True
265801,12317,Upotte!!,ONA,,2012.0,FAL L1A1,55715,7,8930,Mina,False,True
265802,10790,Kore wa Zombie desu ka? of the Dead,TV,Spring,2012.0,"Mihara, Kanami",41549,6,8930,Mina,False,True
265803,11209,Maken-Ki! OVA,OVA,,2012.0,"Rokujou, Minori",19603,19,8930,Mina,False,True
265804,10999,Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon,Movie,,2011.0,"Seto, Midori",42910,4,8930,Mina,False,True
265805,10934,Itsuka Tenma no Kuro Usagi: Kokoro Utsuri no Toukoubi - School Attendance Day,OVA,,2011.0,"Shigure, Haruka",35623,5,8930,Mina,True,False
265806,9936,Maken-Ki!,TV,Fall,2011.0,"Rokujou, Minori",19603,19,8930,Mina,False,True
265807,12579,Itsuka Tenma no Kuro Usagi Picture Drama,Special,,2011.0,"Shigure, Haruka",35623,5,8930,Mina,False,True
265808,9750,Itsuka Tenma no Kuro Usagi,TV,Summer,2011.0,"Shigure, Haruka",35623,5,8930,Mina,False,True
265809,9790,Sora no Otoshimono: Tokeijikake no Angeloid,Movie,,2011.0,"Mitsuki, Sohara",23491,154,8930,Mina,True,False
265810,10209,Kore wa Zombie desu ka? OVA,OVA,,2011.0,"Mihara, Kanami",41549,6,8930,Mina,False,True
265811,10507,Inazuma Eleven Go,TV,Spring,2011.0,"Seto, Midori",42910,4,8930,Mina,False,True
265812,8841,Kore wa Zombie desu ka?,TV,Winter,2011.0,"Mihara, Kanami",41549,6,8930,Mina,False,True
265813,9513,Beelzebub,TV,Winter,2011.0,Izabella,39520,1,8930,Mina,False,True
265814,8407,Sora no Otoshimono Forte,TV,Fall,2010.0,"Mitsuki, Sohara",23491,154,8930,Mina,True,False
265815,7858,Sora no Otoshimono: Project Pink,OVA,,2010.0,"Mitsuki, Sohara",23491,154,8930,Mina,True,False
265816,6324,Omamori Himari,TV,Winter,2010.0,"Amakawa, Yuuto",16010,16,8930,Mina,True,False
265817,5958,Sora no Otoshimono,TV,Fall,2009.0,"Mitsuki, Sohara",23491,154,8930,Mina,True,False
265818,551,Grappler Baki: Saidai Tournament-hen,TV,Summer,2001.0,"Motobe, Izou",82289,9,8932,Shimizu Toshitaka,False,True
265820,51818,Enen no Shouboutai: San no Shou,TV,Spring,2025.0,"Burns, Leonardo",136047,53,893,Kusunoki Taiten,False,True
265821,55570,Shin Tennis no Oujisama: U-17 World Cup Semifinal,TV,Fall,2024.0,"Sanada, Genichirou",2725,81,893,Kusunoki Taiten,False,True
265822,56704,Kengan Ashura Season 2 Part 2,ONA,,2024.0,"Gizenga, Muteba",168316,22,893,Kusunoki Taiten,False,True
265823,58510,Hanma Baki vs. Kengan Ashura,ONA,,2024.0,"Gizenga, Muteba",168316,22,893,Kusunoki Taiten,False,True
265824,55888,Mushoku Tensei II: Isekai Ittara Honki Dasu Part 2,TV,Spring,2024.0,Badigadi,118211,23,893,Kusunoki Taiten,False,True
265825,49073,Kidou Senshi Gundam SEED Freedom,Movie,,2024.0,"von Reinhard, Herbert",40433,1,893,Kusunoki Taiten,False,True
265826,49889,Tsuki ga Michibiku Isekai Douchuu 2nd Season,TV,Winter,2024.0,Io,238653,1,893,Kusunoki Taiten,False,True
265827,53633,Bullbuster,TV,Fall,2023.0,"Mutou, Ginnosuke",220430,1,893,Kusunoki Taiten,True,False
265828,51369,Kengan Ashura Season 2,ONA,,2023.0,"Gizenga, Muteba",168316,22,893,Kusunoki Taiten,False,True
265829,51179,Mushoku Tensei II: Isekai Ittara Honki Dasu,TV,Summer,2023.0,Badigadi,118211,23,893,Kusunoki Taiten,False,True
265830,51632,Isekai wa Smartphone to Tomo ni. 2,TV,Spring,2023.0,"Urnea Ortlinde, Alfred",152620,3,893,Kusunoki Taiten,False,True
265831,50002,Edens Zero 2nd Season,TV,Spring,2023.0,"Joe, Drakken",181837,1,893,Kusunoki Taiten,False,True
265832,49387,Vinland Saga Season 2,TV,Winter,2023.0,Thorgil,82535,17,893,Kusunoki Taiten,False,True
265833,52291,Tiger & Bunny 2 Part 2,ONA,,2022.0,"Lopez, Antonio",40854,17,893,Kusunoki Taiten,False,True
265834,51347,Tekken: Bloodline,ONA,,2022.0,"Mishima, Heihachi",4675,24,893,Kusunoki Taiten,False,True
265835,48649,Fuuto Tantei,TV,Summer,2022.0,"Kagamino, Kuuya",217482,1,893,Kusunoki Taiten,False,True
265836,50099,Shin Tennis no Oujisama: U-17 World Cup,TV,Summer,2022.0,"Sanada, Genichirou",2725,81,893,Kusunoki Taiten,False,True
265837,50160,Kingdom 4th Season,TV,Spring,2022.0,"Meng, Wu",70195,26,893,Kusunoki Taiten,False,True
265838,41595,Tiger & Bunny 2,ONA,,2022.0,"Lopez, Antonio",40854,17,893,Kusunoki Taiten,False,True
265839,49930,Genjitsu Shugi Yuusha no Oukoku Saikenki Part 2,TV,Winter,2022.0,"Carmine, Georg",191820,4,893,Kusunoki Taiten,False,True
265840,41710,Genjitsu Shugi Yuusha no Oukoku Saikenki,TV,Summer,2021.0,"Carmine, Georg",191820,4,893,Kusunoki Taiten,False,True
265841,42192,Edens Zero,TV,Spring,2021.0,"Joe, Drakken",181837,1,893,Kusunoki Taiten,False,True
265842,41457,86,TV,Spring,2021.0,"Aldrecht, Lev",193900,1,893,Kusunoki Taiten,False,True
265843,41842,Shin Tennis no Oujisama: Hyoutei vs. Rikkai - Game of Future,ONA,,2021.0,"Sanada, Genichirou",2725,81,893,Kusunoki Taiten,True,False
265844,40935,Beastars 2nd Season,TV,Winter,2021.0,Ibuki,196017,25,893,Kusunoki Taiten,False,True
265845,40956,Enen no Shouboutai: Ni no Shou,TV,Summer,2020.0,"Burns, Leonardo",136047,53,893,Kusunoki Taiten,False,True
265846,40902,Shokugeki no Souma: Gou no Sara,TV,Spring,2020.0,"Megishima, Tousuke",129047,4,893,Kusunoki Taiten,False,True
265847,40682,Kingdom 3rd Season,TV,Spring,2020.0,"Meng, Wu",70195,26,893,Kusunoki Taiten,False,True
265848,39846,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO: Mugen no Heiretsu Sekai,Special,,2019.0,"Ryuuzouji, Kouzou",169964,2,893,Kusunoki Taiten,False,True
265849,40269,Kengan Ashura Part 2,ONA,,2019.0,"Gizenga, Muteba",168316,22,893,Kusunoki Taiten,False,True
265850,39940,Shokugeki no Souma: Shin no Sara,TV,Fall,2019.0,"Megishima, Tousuke",129047,4,893,Kusunoki Taiten,False,True
265851,39195,Beastars,TV,Fall,2019.0,Ibuki,196017,25,893,Kusunoki Taiten,False,True
265852,38234,One Piece Movie 14: Stampede,Movie,,2019.0,Urouge,20294,7,893,Kusunoki Taiten,False,True
265853,36903,Kengan Ashura,ONA,,2019.0,"Gizenga, Muteba",168316,22,893,Kusunoki Taiten,False,True
265854,38671,Enen no Shouboutai,TV,Summer,2019.0,"Burns, Leonardo",136047,53,893,Kusunoki Taiten,False,True
265855,35848,Promare,Movie,,2019.0,"Haestus, Vulcan",170505,1,893,Kusunoki Taiten,False,True
265856,40313,Promare: Lio-hen,ONA,,2019.0,"Haestus, Vulcan",170505,1,893,Kusunoki Taiten,False,True
265857,38000,Kimetsu no Yaiba,TV,Spring,2019.0,Rokuro,173937,1,893,Kusunoki Taiten,False,True
265858,34620,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,TV,Spring,2019.0,"Ryuuzouji, Kouzou",169964,2,893,Kusunoki Taiten,False,True
265859,37510,Mob Psycho 100 II,TV,Winter,2019.0,"Shinra, Banshoumaru",125651,3,893,Kusunoki Taiten,False,True
265860,38360,Drifters: The Outlandish Knight,OVA,,2018.0,The Black King,43710,11,893,Kusunoki Taiten,False,True
265861,36952,Tennis no Oujisama: Best Games!!,OVA,,2018.0,"Sanada, Genichirou",2725,81,893,Kusunoki Taiten,False,True
265862,37675,Overlord III,TV,Summer,2018.0,"Vaiself, Barbro Andrean Ierudo Ryle",132827,1,893,Kusunoki Taiten,False,True
265863,36949,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,TV,Spring,2018.0,"Megishima, Tousuke",129047,4,893,Kusunoki Taiten,False,True
265864,36511,Tokyo Ghoul:re,TV,Spring,2018.0,Yoshimura,103413,225,893,Kusunoki Taiten,False,True
265865,36480,Drifters (OVA),OVA,,2017.0,The Black King,43710,11,893,Kusunoki Taiten,False,True
265866,37046,Drifters (OVA): Kokuou-sama Goranshin,Special,,2017.0,The Black King,43710,11,893,Kusunoki Taiten,True,False
265867,35788,Shokugeki no Souma: San no Sara,TV,Fall,2017.0,"Megishima, Tousuke",129047,4,893,Kusunoki Taiten,False,True
265868,35203,Isekai wa Smartphone to Tomo ni.,TV,Summer,2017.0,"Urnea Ortlinde, Alfred",152620,3,893,Kusunoki Taiten,False,True
265869,34480,Shokugeki no Souma: Ni no Sara OVA,OVA,,2017.0,"Megishima, Tousuke",129047,4,893,Kusunoki Taiten,False,True
265870,34566,Boruto: Naruto Next Generations,TV,Spring,2017.0,"Morino, Ibiki",22923,8,893,Kusunoki Taiten,False,True
265871,37034,Drifters: Kokuou-sama Goranshin,Special,,2016.0,The Black King,43710,11,893,Kusunoki Taiten,True,False
265872,31157,ClassicaLoid,TV,Fall,2016.0,Bach,143488,5,893,Kusunoki Taiten,False,True
265873,31339,Drifters,TV,Fall,2016.0,The Black King,43710,11,893,Kusunoki Taiten,False,True
265874,31588,All Out!!,TV,Fall,2016.0,"Zanba, Ryuujin",143217,7,893,Kusunoki Taiten,False,True
265875,33392,Gakuen Handsome,TV,Fall,2016.0,Jirou,131574,11,893,Kusunoki Taiten,False,True
265876,32245,Kuromukuro,TV,Spring,2016.0,"Mozumi, Toshiyuki",138264,2,893,Kusunoki Taiten,False,True
265877,32595,Seisen Cerberus: Ryuukoku no Fatalités,TV,Spring,2016.0,Giruu,137719,2,893,Kusunoki Taiten,False,True
265878,30654,Ansatsu Kyoushitsu 2nd Season,TV,Winter,2016.0,Red Eye,98681,3,893,Kusunoki Taiten,False,True
265879,28625,Shisha no Teikoku,Movie,,2015.0,"Burnaby, Frederick",131804,2,893,Kusunoki Taiten,False,True
265880,30531,Gakuen Handsome The Animation,OVA,,2015.0,Jirou,131574,11,893,Kusunoki Taiten,False,True
265881,27631,God Eater,TV,Summer,2015.0,"Sakaki, Paylor ",131626,1,893,Kusunoki Taiten,False,True
265882,27663,Baby Steps 2nd Season,TV,Spring,2015.0,Miura,72365,2,893,Kusunoki Taiten,False,True
265883,24833,Ansatsu Kyoushitsu,TV,Winter,2015.0,Red Eye,98681,3,893,Kusunoki Taiten,False,True
265884,27899,Tokyo Ghoul √A,TV,Winter,2015.0,Yoshimura,103413,225,893,Kusunoki Taiten,False,True
265885,21755,Shin Tennis no Oujisama vs. Genius 10,OVA,,2014.0,"Sanada, Genichirou",2725,81,893,Kusunoki Taiten,False,True
265886,24457,Houkago no Oujisama,Special,,2014.0,"Sanada, Genichirou",2725,81,893,Kusunoki Taiten,False,True
265887,22777,Dragon Ball Kai (2014),TV,Spring,2014.0,Nail,6868,7,893,Kusunoki Taiten,False,True
265888,21185,Baby Steps,TV,Spring,2014.0,Miura,72365,2,893,Kusunoki Taiten,False,True
265889,12017,Tiger & Bunny Movie 2: The Rising,Movie,,2014.0,"Lopez, Antonio",40854,17,893,Kusunoki Taiten,False,True
265890,19367,Galilei Donna,TV,Fall,2013.0,"Materazzi, Roberto",93589,2,893,Kusunoki Taiten,False,True
265891,17389,Kingdom 2nd Season,TV,Summer,2013.0,"Meng, Wu",70195,26,893,Kusunoki Taiten,False,True
265892,12015,Tiger & Bunny Movie 1: The Beginning,Movie,,2012.0,"Lopez, Antonio",40854,17,893,Kusunoki Taiten,False,True
265893,12031,Kingdom,TV,Summer,2012.0,"Meng, Wu",70195,26,893,Kusunoki Taiten,False,True
265894,13245,Shin Tennis no Oujisama Specials,Special,,2012.0,"Sanada, Genichirou",2725,81,893,Kusunoki Taiten,True,False
265895,11371,Shin Tennis no Oujisama,TV,Winter,2012.0,"Sanada, Genichirou",2725,81,893,Kusunoki Taiten,False,True
265896,11061,Hunter x Hunter (2011),TV,Fall,2011.0,"McCarnathy, Morel",29806,461,893,Kusunoki Taiten,False,True
265897,10731,Tennis no Oujisama Movie 2: Eikokushiki Teikyuu Shiro Kessen!,Movie,,2011.0,"Sanada, Genichirou",2725,81,893,Kusunoki Taiten,False,True
265898,10573,Tennis no Oujisama: Another Story II - Ano Toki no Bokura,OVA,,2011.0,"Sanada, Genichirou",2725,81,893,Kusunoki Taiten,False,True
265899,13073,Tennis no Oujisama: Another Story II - Ano Toki no Bokura Specials,Special,,2011.0,"Sanada, Genichirou",2725,81,893,Kusunoki Taiten,False,True
265900,9941,Tiger & Bunny,TV,Spring,2011.0,"Lopez, Antonio",40854,17,893,Kusunoki Taiten,False,True
265901,10862,Tennis no Oujisama: Pair Prince,Special,,2010.0,"Sanada, Genichirou",2725,81,893,Kusunoki Taiten,False,True
265902,7661,Giant Killing,TV,Spring,2010.0,"Natsuki, Yotaro",35150,3,893,Kusunoki Taiten,False,True
265903,8440,Black Lagoon Omake,Special,,2009.0,Boris,58147,6,893,Kusunoki Taiten,False,True
265904,10276,Tennis no Oujisama: Mini Theater,Special,,2009.0,"Sanada, Genichirou",2725,81,893,Kusunoki Taiten,True,False
265905,29697,Tennis no Oujisama: Message in a Bottle,Special,,2009.0,"Sanada, Genichirou",2725,81,893,Kusunoki Taiten,True,False
265906,6573,Darker than Black: Ryuusei no Gemini,TV,Fall,2009.0,Lebanon,28446,2,893,Kusunoki Taiten,False,True
265907,5751,Tennis no Oujisama: Another Story - Kako to Mirai no Message,OVA,,2009.0,"Sanada, Genichirou",2725,81,893,Kusunoki Taiten,True,False
265908,2952,Final Fantasy VII: Advent Children Complete,OVA,,2009.0,Rude,2931,18,893,Kusunoki Taiten,False,True
265909,6033,Dragon Ball Kai,TV,Spring,2009.0,Nail,6868,7,893,Kusunoki Taiten,False,True
265910,6115,Lupin III vs. Meitantei Conan,TV Special,,2009.0,Kyle,54799,1,893,Kusunoki Taiten,False,True
265911,5040,One Outs,TV,Fall,2008.0,"Johnson, Dennis",18603,3,893,Kusunoki Taiten,False,True
265912,4662,Neo Angelique Abyss: Second Age,TV,Summer,2008.0,Mathias,11188,3,893,Kusunoki Taiten,False,True
265913,4053,Tennis no Oujisama: Zenkoku Taikai-hen - Final,OVA,,2008.0,"Sanada, Genichirou",2725,81,893,Kusunoki Taiten,False,True
265914,3615,Neo Angelique Abyss,TV,Spring,2008.0,Mathias,11188,3,893,Kusunoki Taiten,False,True
265915,2752,Tennis no Oujisama: Zenkoku Taikai-hen - Semifinal,OVA,,2007.0,"Sanada, Genichirou",2725,81,893,Kusunoki Taiten,False,True
