,Japanese,English,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Theme,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Synonyms,Themes,Genre,German,Spanish,Demographics,French
20,異世界はスマートフォンとともに。,In Another World With My Smartphone 2,['TV'],12,Finished Airing,"Apr 3, 2023 to Jun 19, 2023",['Spring 2023'],Mondays at 23:30 (JST),"['Sotsu', 'MediaNet', 'Pony Canyon', 'AT-X', 'Asmik Ace', 'Hobby Japan', '81 Produce', 'Kadokawa', 'CTW']",['Crunchyroll'],['J.C.Staff'],['Light novel'],"['Adventure', 'Comedy', 'Fantasy', 'Romance']",,,23 min. per ep.,PG-13 - Teens 13 or older,6.42,#7586,#1596,"156,021","1,045",62966,"Touya Mochizuki grows accustomed to his new life in another world. Armed with his trusty smartphone, the teenager accepts small quests at his leisure while spending time with his new fiancées: Yumina Urnea Belfast, Yae Kokonoe, and twin sisters Linse and Elze Shileska. But even in a relaxing environment, Touya is only beginning to understand the responsibilities that come with these engagements. In addition to his romantic woes, the elder fairy Lean wishes to locate the remaining pieces of Babylon, the floating island that the mysterious Professor Regina Babylon created five thousand years ago. Touya reluctantly accepts her request and seeks out the teleportation circles that will lead to the islands. However, strange monsters have emerged—possibly powerful enough to destroy the world. In order to save the second life he was given, Touya must weaponize ancient technologies to fight these monsters—all while balancing his overwhelming number of relationships. [Written by MAL Rewrite]","['Prequel (TV) Isekai wa Smartphone to Tomo ni.', 'Adaptation (Manga) Isekai wa Smartphone to Tomo ni.', 'Adaptation (Light Novel) Isekai wa Smartphone to Tomo ni.', '']",Isekai wa Smartphone to Tomo ni. 2,"In Another World With My Smartphone 2nd Season, In a Different World with a Smartphone.","['Harem', 'Isekai']",,,,,
21,王様ランキング 勇気の宝箱,Ranking of Kings: The Treasure Chest of Courage,['TV'],10,Finished Airing,"Apr 14, 2023 to Jun 16, 2023",['Spring 2023'],Fridays at 00:55 (JST),"['Aniplex', 'Dentsu', 'Fuji TV', 'Kadokawa', 'Bandai Spirits']","None found,",['Wit Studio'],['Web manga'],"['Adventure', 'Fantasy']",,,22 min. per ep.,PG-13 - Teens 13 or older,7.34,#2648,#1651,"149,251",621,41845,"""A treasure chest of unspoken courage is opened."" The special is described as a collection of shorts, showing past instances of courage and personal growth by the cast of Ousama Ranking. (Source: Ranking of Kings Wiki)","['Adaptation (Manga) Ousama Ranking', '']",Ousama Ranking: Yuuki no Takarabako,Ranking of Kings: Treasure Chest of Courage,,,,,,
22,女神のカフェテラス,The Café Terrace and Its Goddesses,['TV'],12,Finished Airing,"Apr 8, 2023 to Jun 24, 2023",['Spring 2023'],Saturdays at 01:25 (JST),"['Marvelous Entertainment', 'Mainichi Broadcasting System', 'Kodansha', 'Half H.P Studio']","None found,",['Tezuka Productions'],['Manga'],"['Comedy', 'Romance', 'Ecchi']",,['Shounen'],23 min. per ep.,PG-13 - Teens 13 or older,7.31,#2803,#1693,"144,157",681,63529,"After his grandmother Sachiko passes away, Hayato Kasukabe returns from Tokyo and inherits her cafe—Familia Café Terrace. He aims to demolish the cafe and convert it into a parking lot, only to discover that his grandmother had taken in five girls prior to her death. The girls—Ouka Makuzawa, Akane Hououji, Riho Tsukishima, Shiragiku Ono, and Ami Tsuruga—evidently shared a deep bond with Sachiko, and they naturally refuse to give up the place they call home. They convince Hayato to change his mind, albeit reluctantly. Through this encounter, Hayato eventually remembers his past with his grandmother as well as his love for the cafe. Now resolved to carry on his grandmother's legacy, Hayato enlists the girls to act as the ""goddesses"" that will ensure the preservation of this precious abode. [Written by MAL Rewrite]","['Sequel (TV) Megami no Café Terrace 2nd Season', 'Adaptation (Manga) Megami no Café Terrace']",Megami no Café Terrace,Goddess Café Terrace,"['Adult Cast', 'Harem']",,,,,
23,勇者が死んだ！,The Legendary Hero Is Dead!,['TV'],12,Finished Airing,"Apr 7, 2023 to Jun 23, 2023",['Spring 2023'],Fridays at 01:00 (JST),"['Pony Canyon', 'Tohokushinsha Film Corporation', 'Shogakukan', 'Crunchyroll', 'WOWMAX']","None found,",['LIDENFILMS'],['Web manga'],"['Action', 'Comedy', 'Fantasy', 'Ecchi']",,,23 min. per ep.,PG-13 - Teens 13 or older,6.61,#6447,#1730,"139,950",399,56161,"The Gates of Hell reopen, throwing the world into chaos and setting demons free to terrorize the land once again. These troubles seem irrelevant to quirky villager Touka Scott—until a demon attacks Yuna Eunice, his childhood friend. Luckily, the legendary hero Sion Blandan arrives in the nick of time to strike down the vile creature. Unfortunately, Sion soon dies after accidentally falling into a trap Touka set to defend his radish farm. Anri Haysworth, Sion's necromancer companion, resurrects the hero by transferring Touka's soul into Sion's corpse. Now possessing the body of the legendary hero, Touka is tasked with resealing the Gates of Hell and defeating the demons that threaten peace. Together with Yuna and Anri, Touka copes with both his new reality and Sion's heroic legacy as he embarks to save the world. [Written by MAL Rewrite]","['Adaptation (Manga) Yuusha ga Shinda!: Murabito no Ore ga Hotta Otoshiana ni Yuusha ga Ochita Kekka.', '']",Yuusha ga Shinda!,The Hero Is Dead!,"['Harem', 'Parody']",,,,,
24,マイホームヒーロー,My Home Hero,['TV'],12,Finished Airing,"Apr 2, 2023 to Jun 18, 2023",['Spring 2023'],Sundays at 23:30 (JST),"['Dentsu', 'Kodansha', 'Nippon Columbia', 'KlockWorx', '81 Produce', 'Crunchyroll', 'BS NTV', 'AQUA ARIS', 'Bibury Animation CG']","None found,",['Tezuka Productions'],['Manga'],"['Drama', 'Suspense']",,['Seinen'],23 min. per ep.,R - 17+ (violence & profanity),7.08,#4016,#1751,"137,417",460,50330,"Tetsuo Tosu never expected his daughter, Reika, to be a victim of domestic violence. Suspecting that her yakuza boyfriend, Nobuto Matori, is the perpetrator, Tetsuo decides to investigate him and his associates. But as he searches for evidence at Reika's apartment, the father learns that his daughter is not the first victim and that a worse fate awaits her. When he is discovered by Nobuto, Tetsuo ends up killing him in the ensuing fight. Assisted by his wife, Tetsuo hides the body in fear of retaliation from the yakuza. To add to the misfortune of the Tosu family, Nobuto happens to be the son of the mafia's head. Considered to be prime suspects behind Nobuto's disappearance, Tetsuo and his wife will have to deploy all their ingenuity to protect their daughter from the yakuza and their ruthless investigation. [Written by MAL Rewrite]","['Adaptation (Manga) My Home Hero', '']",My Home Hero,,"['Adult Cast', 'Organized Crime']",,,,,
25,異世界ワンターンキル姉さん ～姉同伴の異世界生活はじめました～,My One-Hit Kill Sister,['TV'],12,Finished Airing,"Apr 8, 2023 to Jun 24, 2023",['Spring 2023'],Saturdays at 22:30 (JST),"['KlockWorx', 'Nikkatsu', 'BS Fuji', 'Tokyo MX', 'FUTURE LEAP']","None found,",['Gekkou'],['Manga'],"['Comedy', 'Fantasy']",['Isekai'],['Seinen'],23 min. per ep.,PG-13 - Teens 13 or older,6.32,#8167,#2006,"115,679",461,42531,"While saving a child from harm, otaku Asahi Ikusaba is transported to another world and believes he has reincarnated with cheat skills similar to those of the characters from his favorite games and novels. Unfortunately, reality strikes when an encounter with a powerful monster shows that he is still nothing more than an average person. In this moment of extreme danger, Asahi instinctively calls out to his overly doting sister, Maya, who appears out of nowhere, possessing the overpowered abilities he thought he had. Maya is ecstatic to see her brother again and resolves to use her newfound powers to protect Asahi no matter what. Together, the close-knit siblings attempt to find a way back home while enjoying their new lives. However, it soon becomes clear that their arrival in this world may have had a purpose. With the Demon King's overwhelmingly powerful army approaching, no one but Maya seems to be able to stand in its way. [Written by MAL Rewrite]","['Adaptation (Manga) Isekai One Turn Kill Neesan: Ane Douhan no Isekai Seikatsu Hajimemashita', '']",Isekai One Turn Kill Neesan: Ane Douhan no Isekai Seikatsu Hajimemashita,,,,,,,
26,機動戦士ガンダム 水星の魔女,Mobile Suit Gundam: The Witch from Mercury Season 2,['TV'],12,Finished Airing,"Apr 9, 2023 to Jul 2, 2023",['Spring 2023'],Sundays at 17:00 (JST),"['Sotsu', 'Mainichi Broadcasting System', 'Bandai Namco Filmworks']","None found,",['Sunrise'],Original,"['Action', 'Sci-Fi']",,,24 min. per ep.,R - 17+ (violence & profanity),7.91,#805,#2241,"98,715",804,55299,"After surviving a brutal terrorist attack on Plant Quetta, Suletta Mercury returns to dueling at the Asticassia School of Technology, while Miorine Rembran sits at her injured father's side, waiting to see if he will recover. As the residents of Earth House are preoccupied with their respective troubles, two members of Dawn of Fold—the perpetrators of the attack—secretly infiltrate the school, putting Suletta and her friends at risk. At the same time, Prospera, Suletta's mother, approaches Miorine to propose the continuation of ""Quiet Zero""—a project headed by Miorine's father that can allegedly end all war. Prospera seems to be another political figure with hidden, opposing motives, and whether she truly has Suletta's well-being at heart remains to be seen. [Written by MAL Rewrite]","['Prequel (TV) Kidou Senshi Gundam: Suisei no Majo', 'Adaptation (Light Novel) Shousetsu Kidou Senshi Gundam: Suisei no Majo']",Kidou Senshi Gundam: Suisei no Majo Season 2,,"['Mecha', 'School', 'Space']",,,,,
27,贄姫と獣の王,Sacrificial Princess and the King of Beasts,['TV'],24,Finished Airing,"Apr 20, 2023 to Sep 28, 2023",['Spring 2023'],Thursdays at 00:00 (JST),"['Pony Canyon', 'Hakusensha', 'BS11', 'Crunchyroll', 'Contents Seed', 'WOWMAX']","None found,",['J.C.Staff'],['Manga'],"['Fantasy', 'Romance']",['Anthropomorphic'],['Shoujo'],23 min. per ep.,PG-13 - Teens 13 or older,7.94,#759,#2399,"87,931",628,27638,"Located at the end of the world, the Kingdom of Ozmargo is inhabited by beasts of all shapes and forms, ruled by a fearsome nameless king. After a hundred-year war between Ozmargo and the neighboring human kingdom ended, a peace treaty was signed: every year, a sacrifice must be sent to be devoured by the king on the night of revelation. Sariphi is the 99th and latest human sacrifice. Although frail-looking, she neither fears the king nor has a family or home to return to should she manage to escape from her impending demise. Intrigued by the audacious girl, the king lets Sariphi roam around the palace despite the disapproval of his advisor, Anubis. Little by little, the king and Sariphi begin to warm up to each other, but the night of revelation is fast approaching. Unbeknownst to them, the fateful day unleashes a series of events that will change the course of destiny of not only Sariphi and the king but also of their respective worlds. [Written by MAL Rewrite]","['Adaptation (Manga) Niehime to Kemono no Ou', '']",Niehime to Kemono no Ou,,,,,,,
28,くまクマ熊ベアーぱーんち！,,['TV'],12,Finished Airing,"Apr 3, 2023 to Jun 19, 2023",['Spring 2023'],Mondays at 22:00 (JST),"['Nippon Animation', 'AT-X', 'Nippon Columbia', 'Tokyo MX', 'Good Smile Company', 'Kanon Sound', 'NichiNare', 'Kadokawa', 'Shufu to Seikatsusha', 'Hike']",['Crunchyroll'],['EMT Squared'],['Light novel'],"['Adventure', 'Comedy', 'Fantasy']",['Isekai'],,23 min. per ep.,PG-13 - Teens 13 or older,7.28,#2947,#2415,"87,244",440,33725,"Ever since moving to an in-game world after countless hours of VRMMO grinding, Yuna now calls Crimonia—the city where she started—home. While maintaining her reputation as a renowned adventurer, she continues to manage her businesses; but most importantly, Yuna spends time with the people she has grown to love. Nevertheless, this world has a lot more to offer the carefree adventurer. It is up to Yuna to discover these wonders, and perhaps help more people in need as she encounters their various plights. [Written by MAL Rewrite]","['Prequel (TV) Kuma Kuma Kuma Bear', 'Adaptation (Manga) Kuma Kuma Kuma Bear', 'Adaptation (Light Novel) Kuma Kuma Kuma Bear', '']",Kuma Kuma Kuma Bear Punch!,"Kuma Kuma Kuma Bear 2nd Season, The Bears Bear a Bare Kuma 2nd Season",,,,,,
29,魔法少女マジカルデストロイヤーズ,Magical Destroyers,['TV'],12,Finished Airing,"Apr 8, 2023 to Jun 24, 2023",['Spring 2023'],Saturdays at 01:55 (JST),"['Mainichi Broadcasting System', 'King Records', 'Bit grooove promotion', 'Sankyo']","None found,",['Bibury Animation Studios'],Original,"['Action', 'Suspense']",,,23 min. per ep.,PG-13 - Teens 13 or older,6.26,#8533,#2565,"79,146",237,23531,"In 2008, the Japanese government began hunting people who identify as otaku in an effort to protect the country's culture. In just one week, the enforcement agency known as the SSC captured almost every otaku by force and confiscated their memorabilia. One passionate man calling himself Otaku Hero refuses to allow this agency to do as they please: he raises a resistance army made up of other displaced geeks who band together to help defend their culture. Three years later, the fires of rebellion wane as all hope seems lost for otakus. Spurred on by his ally—the magical girl Anarchy—Otaku Hero commands the resistance in an effort to reunite Anarchy with the other two other magical girls: Blue and Pink. By combining the power of this trio, the resistance may be able to defeat the SSC and save otaku culture for everyone. [Written by MAL Rewrite]",[],Mahou Shoujo Magical Destroyers,"Magical Girl Magical Destroyers, MagiDes","['Mahou Shoujo', 'Otaku Culture', 'Psychological']",,,,,
30,エデンズ ゼロ,Edens Zero Season 2,['TV'],25,Finished Airing,"Apr 2, 2023 to Oct 1, 2023",['Spring 2023'],Sundays at 00:55 (JST),"['Kodansha', 'Nippon Television Network', 'Nippon Television Music']","None found,",['J.C.Staff'],['Manga'],"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",['Space'],['Shounen'],23 min. per ep.,PG-13 - Teens 13 or older,7.43,#2232,#2642,"75,325",306,20145,"Now in possession of the Edens Zero, Shiki Granbell has gathered the Four Shining Stars. With the help of his new friends, Shiki will be able to breach Dragonfall—the border of the Sakura Cosmos swarming with mechanical dragons. Once that is achieved, he can continue his quest to find the goddess Mother. Before the Edens Zero crew can advance their journey, they notice a mysterious warship following them. Upon learning that the ship—the Belial Gore—belongs to Drakken Joe, Shiki and his crew attempt to infiltrate it, intent on figuring out why the Dark Alchemist is after them. In the process, the Edens Zero is taken hostage by Drakken's subordinates. Though they are in a tight situation, Shiki refuses to back down. Working together with his friends, Shiki will have to take down the Dark Alchemist if he hopes to make it out of the Belial Gore alive. [Written by MAL Rewrite]","['Prequel (TV) Edens Zero', 'Adaptation (Manga) Edens Zero']",Edens Zero 2nd Season,,,,,,,
