,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Theme,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Themes,Genre,Demographics
145,"Onmyouji: Heian Monogatari Season 2, Onmyouji: Heian Monogatari 2nd Season",阴阳师：平安物语 第2季,,,,,['ONA'],12,Finished Airing,"Jun 26, 2019 to Oct 26, 2019",,,"None found,","None found,","['Blade', 'Thundray']",Game,"['Comedy', 'Supernatural']",,,5 min. per ep.,PG-13 - Teens 13 or older,6.23,#8673,#13648,"1,180",1,297,"The courtyard is awash with cherry blossom petals, appearing especially beautiful in the moonlight. Kagura, waking up, sits in the hallway facing the courtyard, ""The courtyard at night, seems like something can happen anytime......"" Suddenly a butterfly glides past, its scales glittering. Kochou no Sei: That's right. Nighttime is indeed suitable for telling stories. Kagura grows sleepy under the influence of dust. Kochou no Sei: After Kagura-sama falls asleep - that will be the beginning of the story in the dream! (Source: Onmyoji Wiki)","['Prequel (ONA) Yin Yang Shi: Ping An Wu Yu', 'Sequel (ONA) Yin Yang Shi: Ping An Wu Yu 3rd Season']",Yin Yang Shi: Ping An Wu Yu 2nd Season,"['Historical', 'Mythology']",,
146,,ラティナの日記,,,,,['ONA'],77,Finished Airing,"Apr 28, 2019 to Sep 23, 2019",,,"None found,","None found,",['Maho Film'],['Light novel'],,,,16 sec. per ep.,G - All Ages,5.76,#11117,#13652,"1,179",5,344,Short specials uploded to the official Twitter in which Latina gives little comments about her life and the people around her.,[],Latina no Nikki,,['Slice of Life'],
147,"Horogura Specials, HoloGra Specials",ホロのぐらふぃてぃ,Holo Graffiti Specials,,,,['ONA'],Unknown,Currently Airing,"Apr 29, 2019 to ?",,,"None found,","None found,",['Hololive Production'],Other,,,,1 min.,PG-13 - Teens 13 or older,6.47,#7276,#13956,"1,083",5,147,Special episodes of Holo no Graffiti.,[],Holo no Graffiti Specials,,['Comedy'],
148,Bakugan: Small Brawl Stories,爆丸バトルプラネット　ショートアニメ,Bakugan: Beyond the Brawl,,,,['ONA'],50,Finished Airing,"Apr 18, 2019 to Oct 17, 2019",,,"None found,","None found,",['TMS Entertainment'],Original,"['Action', 'Comedy', 'Fantasy']",['Strategy Game'],,2 min. per ep.,PG - Children,5.59,#11851,#14343,980,0,314,A series of animated web-shorts that feature the characters from Bakugan: Battle Planet interacting in a more comedic manner. (Source: Wikipedia),[],Bakugan: Battle Planet Short Anime,,,
149,"Nitian Xieshen, Against the Gods Dynamic Comics Season 1, 逆天邪神 动态漫画 第1季, 逆天邪神轻动画, Against the Gods Dynamic Comic",逆天邪神,Against the Gods,,,,['ONA'],94,Finished Airing,"Apr 26, 2019 to Jan 29, 2021",,,"None found,","None found,",['Xiaoming Taiji'],Web novel,"['Action', 'Fantasy']",,,8 min. per ep.,PG-13 - Teens 13 or older,6.79,#5377,#14528,928,6,169,"His meridians were destroyed. He was abandoned by his clan, mocked by the world as useless trash, and was murdered on the night of his wedding... but thanks to the Mirror of Samsara, his destiny was reversed and he was reborn into the world, filled with both hatred and regret. He swore that this time, he would reach the pinnacle of power! (Source: Wutopia Comics)","['Sequel (ONA) Nitian Xie Shen 2nd Season', '']",Nitian Xie Shen,,,
150,,ポケモンで学び、遊ぶ,Pokémon Kids TV: Learn and play with Pokémon,,,,['ONA'],Unknown,Currently Airing,"Jun 12, 2019 to ?",,,"None found,","None found,","None found,",Game,,['Educational'],['Kids'],3 min.,PG - Children,5.54,#12004,#14724,883,0,240,"A collaboration series between Wonder Lab's educational app ""Think!Think!"" and Pokémon Kids TV! Let's solve the fun problems from ""Think!Think!"" and also meet some Pokémon on the way! (Source: Official YouTube Channel)",[],"Pokemon de Manabi, Asobu",,['Comedy'],
151,,異常生物見聞録,Journal of the Mysterious Creatures Specials,,,,['ONA'],13,Finished Airing,"Jun 28, 2019 to Sep 20, 2019",,,"None found,","None found,","None found,",Unknown,,,,1 min. per ep.,PG-13 - Teens 13 or older,5.88,#10564,#14751,878,0,257,Special shorts of the anime Yichang Shengwu Jianwenlu.,[],Yichang Shengwu Jianwenlu Specials,,['Comedy'],
152,,绝命响应,Deadly Response,,,,['ONA'],30,Finished Airing,"Jun 2, 2019 to Dec 15, 2019",,,['Tencent Penguin Pictures'],"None found,",['BUILD DREAM'],Original,"['Action', 'Sci-Fi']",['Mecha'],,18 min. per ep.,PG-13 - Teens 13 or older,6.35,#7987,#15116,780,3,186,"Deadly Response tells about the next 30 years. Human society uses a lot of ‘Robots’ Artificial Intelligence in their lives. For security reasons, in the East and West, humans also build islands specifically for robots. A mysterious team consisting of Robots and Humans must fight crime and terrorist attacks to keep security and peace between Humans and Robots. (Source: Kurina Official)",[],Jue Ming Xiang Ying,,,
153,Beng Huai Xinghe,崩坏星河,Galaxy Devastator,,,,['ONA'],12,Finished Airing,"May 5, 2019 to Jul 14, 2019",,,"None found,","None found,",['Kaca Entertainment'],Novel,"['Action', 'Adventure', 'Sci-Fi']",,,17 min. per ep.,R - 17+ (violence & profanity),6.19,#8904,#15764,659,0,135,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Benghuai Xinghe,,,
154,,,,,,,['ONA'],42,Finished Airing,"May 20, 2019 to Sep 26, 2019",,,"None found,","None found,",['AQUA ARIS'],Other,,,,35 sec. per ep.,PG-13 - Teens 13 or older,5.64,#11632,#16504,559,0,137,Mini anime released on the official Twitter account of main series.,[],Araburu Kisetsu no Otome-domo yo.  Mini Anime,,['Comedy'],
155,,新潟の枝豆王しば,,,,,['ONA'],3,Finished Airing,"Apr 8, 2019",,,"None found,","None found,","None found,",Original,,,['Kids'],30 sec. per ep.,G - All Ages,5.11,#13076,#17191,486,0,198,"A Mameshiba collaboration with the Niigata prefecture. The prefecture produces the most edamame commercially in Japan as well as leading agriculture genetic research for new strains. It makes them the ""king of edamame"" and in this short King Edamame Shiba speaks about all the greatness of Niigata edamame. All three episodes use the same animation but they contain vastly different dialogue, as the Mameshiba franchise's main purpose is trivia.",[],Niigata no Edamame-ou Shiba,,,
156,"Chui Zhi Shi Jie, 垂直世界之DZH美少年",垂直世界,Vertical World,,,,['ONA'],12,Finished Airing,"Jun 18, 2019 to Aug 27, 2019",,,['bilibili'],"None found,",['Haoliners Animation League'],Original,"['Comedy', 'Fantasy', 'Supernatural']",['Idols (Male)'],,4 min. per ep.,PG-13 - Teens 13 or older,[],#17357,#17333,473,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Chuizhi Shijie,,,
157,"A Wonderful Present, Sutekina Okurimono",すてきなおくりもの,,,,,['ONA'],1,Finished Airing,"Jun 11, 2019",,,"None found,","None found,","None found,",Original,"['Romance', 'Supernatural']",,,2 min.,G - All Ages,6.23,#8663,#17444,462,0,232,Christmas-themed indie animation from 2019. It was made by Junya Iwake.,[],Suteki na Okurimono,,,
158,"Eagle Talon, Himitsukessha Taka no Tsume, The Frogman Show, Taka no Tsumedan ga ""Sengoku Taiga"" de Tenka Touitsu Mezashite Mita!",鷹の爪団吉田プレゼンツ 『戦国大河』 のススメ,,,,,['ONA'],1,Finished Airing,"Apr 24, 2019",,,"None found,","None found,","None found,",Other,,,,3 min.,G - All Ages,5.53,#12018,#17625,449,0,118,"A collaboration between Eagle Talon and the mobile game Sengoku Taiga. Yoshida is playing the game and suddenly becomes Yukimura while the Chancellor becomes Ieyasu. Yoshida explains the game mechanics and Chancellor is ecstatic that Yoshida's advice for battle tactics help him defeat Deluxe Fighter's character in the game. Yoshida continues to talk about a special event running from April 24, 2019 - May 8, 2019.",[],"Taka no Tsumedan Yoshida Presents ""Sengoku Taiga"" no Susume","['Parody', 'Samurai', 'Video Game']",['Comedy'],
159,"Dou Hun Wei Zhi Xuan Yue Qi Yuan 3, The Dream of the Soul, Spirit Guardians 3rd Season",斗魂卫之玄月奇缘 III,Spirit Guardians,,,,['ONA'],13,Finished Airing,"May 27, 2019 to Aug 19, 2019",,,"None found,","None found,",['Yi Chen Animation'],Original,"['Adventure', 'Fantasy']",,,20 min. per ep.,PG-13 - Teens 13 or older,[],#17757,#18114,411,0,,Third season of Dou Hun Wei Zhi Xuan Yue Qiyuan.,"['Prequel (ONA) Dou Hun Wei Zhi Xuan Yue Qiyuan II', 'Sequel (ONA) Dou Hun Wei Zhi Xuan Yue Qiyuan IV']",Dou Hun Wei Zhi Xuan Yue Qiyuan III,,,
160,"Taka no Tsume x Johnson, Tatakae! Jokin",鷹の爪×ジョンソン 戦え！除菌四天王,,,,,['ONA'],2,Finished Airing,"May 17, 2019",,,"None found,","None found,",['DLE'],Original,,,,2 min. per ep.,G - All Ages,[],#14705,#18302,399,0,,"A collaboration between the Eagle Talon franchise and S.C. Johnson's Japanese branch. Eagle Talon has a giant mold monster in their base, and a sentai group called Jokin Shitennou who look eerily like Yoshida appear to fight the mold with their cleaning superpowers (each hero is based on 1 real S.C. Johnson cleaning product). The second episode focuses on the mold killer disinfectant push type alcohol bottle; that sentai hero shows a family just how much mold and bacteria are on the kitchen table just from wiping it with a wet rag. She then uses her product powers to eliminate the health hazard.",[],Taka no Tsume x Johnson: Tatakae! Jokin Shitennou,"['Parody', 'Super Power']",['Comedy'],
161,,紙兎ロペ x Ricordi,,,,,['ONA'],3,Finished Airing,"Apr 26, 2019 to Oct 2, 2019",,,"None found,","None found,","None found,",Original,"['Comedy', 'Slice of Life']",,,1 min. per ep.,G - All Ages,[],#19279,#18770,360,0,,A collaboration between the Kamiusagi Rope franchise and the real estate company Ricordi.,[],Kamiusagi Rope x Ricordi,,,
162,Black Box,黑盒,Undetectable Box,,,,['ONA'],1,Finished Airing,"Jun 26, 2019",,,"None found,","None found,",['717 Animation Studio'],Original,"['Action', 'Suspense']",['Psychological'],,12 min.,PG-13 - Teens 13 or older,6.75,#5599,#19157,335,1,128,"I often fall into the fantasy upon her back. What kind of person is she? What does she like? What world view does she hold? From the occasional detailed observations of her daily life, I have inferred many unexplainable clues... After a series of fantastic imagination, I suddenly realized that the girl who has been dialoging with me in my mind is just my own wishful thinking. Therefore, on the day of the reunion, I decided to take this step... (Source: YouTube)",[],Hei He,,,
163,BBB,BROADCAST BY BIBBY,,,,,['ONA'],12,Finished Airing,"May 31, 2019 to Apr 7, 2022",,,"None found,","None found,","None found,",Original,,,,24 sec. per ep.,G - All Ages,[],#17032,#19645,305,0,,"Web series by Densuke28 following the life of fictional personality Bibby. The short clips are posted to the character's Instagram, Twitter, and YouTube channels.",[],Broadcast by Bibby,,['Comedy'],
164,,Karrimor Mountain Club 2,Karrimor Mountain Club 2,,,,['ONA'],3,Finished Airing,"Apr 14, 2019",,,"None found,","None found,","None found,",Original,"['Adventure', 'Slice of Life']",,,2 min. per ep.,G - All Ages,[],#19318,#20069,281,1,,"The second season of animated commercials produced by Karrimor Japan to promote their Mountain Club line of hiking rucksacks and explain their various features. In this season, we follow Camilo's sister Caroline, as she ventures into the great outdoors with the help of Dr. Bird.","['Prequel (ONA) Karrimor Mountain Club', '']",Karrimor Mountain Club 2,,,
165,"ReVdol! Second Season, Virtual Idols Next to You! Second Season, Fighting Singers! Second Season, Zhandouban Geji! Di Er Ji",战斗吧歌姬！ 第二季,,,,,['ONA'],14,Finished Airing,"Apr 10, 2019 to Jul 12, 2019",,,"None found,","None found,","None found,",Other,"['Comedy', 'Slice of Life']",,,7 min. per ep.,PG-13 - Teens 13 or older,[],#16241,#21278,213,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Prequel (ONA) Zhandouban Geji!', '']",Zhandouban Geji! 2nd Season,"['Idols (Female)', 'Music']",,
166,,中国好故事,,,,,['ONA'],34,Finished Airing,"May 23, 2019 to Nov 2, 2022",,,['Tencent Penguin Pictures'],"None found,","['Nice Boat Animation', 'Taiko Studios']",Original,"['Action', 'Drama']",,,5 min. per ep.,PG-13 - Teens 13 or older,[],#16313,#21576,199,0,,An anthology project sponsored by Tencent.,[],Zhongguo Hao Gushi,,,
167,,ノーナ思い出記録,,,,,['ONA'],12,Finished Airing,"Apr 10, 2019 to Jun 26, 2019",,,"None found,","None found,","None found,",['Manga'],,,,35 sec. per ep.,PG-13 - Teens 13 or older,[],#17337,#21610,196,0,,Special previews of the anime Choukadou Girl ⅙ posted on the official Twitter.,[],Choukadou Girl ⅙: Nona Omoide Kiroku,,['Comedy'],
168,,阿衰,,,,,['ONA'],34,Finished Airing,"Apr 5, 2019",,,"None found,","None found,","None found,",['Manga'],,['School'],['Kids'],3 min. per ep.,G - All Ages,[],#16638,#22512,153,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Sequel (ONA) Ashuai 2nd Season', '']",Ashuai,,['Comedy'],
169,,三国演义 第二季 逐鹿中原,Romance of the Three Kingdoms 2nd Season,,,,['ONA'],20,Finished Airing,"Apr 23, 2019 to Aug 27, 2019",,,"None found,","None found,",['Yinhe Changxing Culture'],Novel,"['Action', 'Drama', 'Supernatural']",,,22 min. per ep.,PG-13 - Teens 13 or older,[],#13896,#22729,145,1,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Prequel (ONA) Sanguo Yanyi', 'Sequel (ONA) Sanguo Yanyi 3rd Season']",Sanguo Yanyi 2nd Season: Zhulu Zhongyuan,"['Historical', 'Martial Arts']",,
170,,黄逗菌特别版之《忘不了》,,,,,['ONA'],10,Finished Airing,"Apr 30, 2019 to ?",,,"None found,","None found,","None found,",Original,,,,1 min. per ep.,G - All Ages,[],#18722,#23818,115,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],"Huang Doujun Tebie Ban: ""Wang Buliao""",,['Comedy'],
171,,王者？别闹！第二季,,,,,['ONA'],33,Finished Airing,"May 2, 2019 to Sep 27, 2022",,,"None found,","None found,","None found,",Game,"['Comedy', 'Fantasy']",['Parody'],,5 min. per ep.,PG-13 - Teens 13 or older,[],#15231,#24066,110,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Prequel (ONA) Wangzhe? Bie Nao!', '']",Wangzhe? Bie Nao! 2nd Season,,,
172,,神雕实验室,WTF Laboratory,,,,['ONA'],30,Finished Airing,"May 14, 2019 to ?",,,"None found,","None found,","None found,",Unknown,,,,52 sec. per ep.,G - All Ages,[],#14092,#24623,100,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Shen Diao Shiyan Shi,,['Comedy'],
173,,嗨，顾得白之奇妙生活,,,,,['ONA'],80,Finished Airing,"Apr 26, 2019 to ?",,,"None found,","None found,","None found,",Original,,,['Kids'],3 min. per ep.,PG - Children,[],#18556,#25641,86,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],"Hi, Goodbye: Qimiao Shenghuo",,,
174,Strike the Blood Third,ストライク・ザ・ブラッドⅢ,,,,,['OVA'],10,Finished Airing,"Dec 19, 2018 to Sep 25, 2019",,,"['Movic', 'Magic Capsule', 'Warner Bros. Japan', 'KlockWorx', 'ASCII Media Works', 'Hakuhodo DY Music & Pictures', 'Kadokawa']","None found,","['SILVER LINK.', 'Connect']",['Light novel'],"['Action', 'Fantasy', 'Ecchi']",,,26 min. per ep.,R+ - Mild Nudity,6.97,#4515,#1872,"127,345",166,49807,It was announced at a Dengeki Game Festival stage event that the Strike the Blood light novel series will get a third OVA release. It will cover until the end of Seisen-hen. (Source: MAL news),"['Prequel (OVA) Strike the Blood II', 'Sequel (OVA) Strike the Blood IV', 'Adaptation (Manga) Strike the Blood', 'Adaptation (Light Novel) Strike the Blood']",Strike the Blood III,"['Harem', 'School', 'Urban Fantasy', 'Vampire']",,
175,"Seitokai Yakuindomo 2 OVA, Seitokai Yakuindomo* OAD, Seitokai Yakuindomo 2 OAD, SYD* OVA, SYD 2 OVA",生徒会役員共＊ OAD,,,,,['OVA'],10,Finished Airing,"May 16, 2014 to Sep 17, 2020",,,['Starchild Records'],"None found,",['GoHands'],['4-koma manga'],,,['Shounen'],25 min. per ep.,R - 17+ (violence & profanity),7.84,#947,#2503,"82,529",97,34138,OVAs of Seitokai Yakuindomo* which were either bundled with the limited editions of the manga volumes or as standalone OVAs.,"['Prequel (TV) Seitokai Yakuindomo*', 'Adaptation (Manga) Seitokai Yakuindomo']",Seitokai Yakuindomo* OVA,"['Gag Humor', 'School']",['Comedy'],
176,,マスターピース THE ANIMATION,,,,,['OVA'],2,Finished Airing,"May 31, 2019 to Aug 30, 2019",,,['Pink Pineapple'],"None found,",['T-Rex'],['Manga'],,,,30 min. per ep.,Rx - Hentai,7.84,N/A,#4337,"29,519",492,14637,"After his parents passed away many years ago, Yuuji Enomoto was adopted into the family of his childhood friends Yuna and Nina Tsubakihara and their mother Mira. Now in high school and known as Yuuji Tsubakihara, he lives under the same roof as a pair of cute twins and a beautiful older woman. Although the shy, reserved Yuna and the outgoing, talented Nina are his family, Yuuji submits to his desires after witnessing Yuna turn down a confession. But as Yuuji and Yuna finally consummate their lifelong love, can Nina and Mira stand idly by? [Written by MAL Rewrite]","['Sequel (OVA) 3Piece The Animation', 'Adaptation (Manga) Master_Piece']",Master Piece The Animation,,['Hentai'],
