,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Theme,Genre,Demographics
73,,マジカパーティ,,,,,['TV'],51,Finished Airing,"Apr 4, 2021 to Mar 27, 2022",['Spring 2021'],Sundays at 09:30 (JST),"['Dentsu', 'TV Osaka']","None found,",['OLM'],Original,,,,24 min. per ep.,G - All Ages,5.89,#10482,#12205,"1,806",10,263,"The franchise's story centers on wizards who gather mazica in order to save the world. Junior high school student Kezuru wakes up after a strange dream featuring himself as a wizard, a creature called ""mazin,"" and a mysterious girl. The next day, his friend Kuracchi proudly shows off the newly launched Mazica Party card game. To Kezuru's shock, all the characters drawn in the game's cards are just like the ones in his dream. Meanwhile, Kezuru receives a notification for an event at the major international company Mazica. Intrigued, Kezuru goes to the Mazica Store as directed, only to meet the Mazica CEO himself, Jeff Johns. Johns says, ""I have great expectations for you,"" and hands Kezuru Mazica Gear. On his way back home, Kezuru is attacked by an airship-like creature. Just when he thinks, ""this is it!"" to himself, his Mazica Gear erupts and a magic book appears. When he scratches a card, he seals a contract with Barunya, a ""mazin"" creature that is an odd remixed fusion between an airship and a cat. The mysterious girl Anya says Kezuru and those of his ilk will be ""the true wizards who save the world."" Amid all these mysterious revelations, Kezuru enrolls in the Mazica Academy and engages in Mazica Party card battles alongside his partner mazin. (Source: ANN)",[],Mazica Party,['Strategy Game'],['Fantasy'],
74,,おかしなさばくのスナとマヌ,,,,,['TV'],50,Finished Airing,"Feb 14, 2021 to Feb 2, 2022",['Winter 2021'],Sundays at 03:20 (JST),['CHANCE iN'],"None found,",['Kachidoki Studio'],['Manga'],,,,1 min. per ep.,PG - Children,5.71,#11319,#12330,"1,730",6,227,"The story centers on the everyday life of the cats Suna and Manu, who live in a desert — a desert made of sugar instead of sand. (Source: ANN)",[],Okashi na Sabaku no Suna to Manu,,['Comedy'],
75,PazuDora,パズドラ,Puzzle & Dragon,,,,['TV'],Unknown,Currently Airing,"Apr 2, 2018 to ?",['Spring 2018'],Mondays at 18:25 (JST),['Akatsuki'],"None found,",['Pierrot'],Game,,,['Kids'],24 min.,PG - Children,5.84,#10755,#12376,"1,701",6,147,"The story is set in modern day Japan following the growth of the protagonist Taiga Akashi, an elementary school kid who wants to be a professional gamer someday. (Source: Crunchyroll)",[],Puzzle & Dragon,['Strategy Game'],,
76,,新幹線変形ロボ シンカリオンZ THE ANIMATION,,,,,['TV'],41,Finished Airing,"Apr 9, 2021 to Mar 18, 2022",['Spring 2021'],Fridays at 19:25 (JST),"['TV Tokyo', 'Shogakukan-Shueisha Productions']","None found,",['OLM'],Other,"['Action', 'Sci-Fi']",,['Kids'],24 min. per ep.,PG - Children,6.50,#7051,#12402,"1,689",7,301,"In order to protect the peace and safety of Japan from the mysterious Giant Monstrous Beings, ""Shinkansen Transformable Robot Shinkalions"" were developed by the Shinkansen Ultra Evolution Institute. In preparation for the attack of new enemies, the Ultra Evolution Institute is developing a new type of robot called ""Shinkalion Z"" as well as new armed enhancement vehicles called ""Zailiners"" that transform from conventional trains to power up the ""Shinkalion Z"". The children who became the drivers of ""Shinkalion Z"" with a high Compatible rate will work together with the institute staff members to confront the giant monsters that reappeared The emergence of unknown enemies- And the encounter of two boys. (Source: Shinkalion Wiki)","['Prequel (TV) Shinkansen Henkei Robo Shinkalion The Animation', '']",Shinkansen Henkei Robo Shinkalion Z the Animation,['Mecha'],,
77,,せいぜいがんばれ！魔法少女くるみ,,,,,['TV'],25,Finished Airing,"Oct 7, 2020 to Sep 29, 2021",['Fall 2020'],Wednesdays at 23:54 (JST),['Lantis'],"None found,",['Pie in the sky'],Original,,"['Mahou Shoujo', 'Parody']",,4 min. per ep.,G - All Ages,6.30,#8297,#13186,"1,334",2,153,Third season of Seizei Ganbare! Mahou Shoujo Kurumi.,"['Prequel (ONA) Seizei Ganbare! Mahou Shoujo Kurumi 2nd Season', '']",Seizei Ganbare! Mahou Shoujo Kurumi 3rd Season,,,
78,Kamiusagi Rope 4,紙兎ロペ 〜笑う朝には福来たるってマジっすか!?,,,,,['TV'],Unknown,Currently Airing,"Nov 16, 2012 to ?",['Fall 2012'],Not scheduled once per week,"None found,","None found,","None found,",Original,"['Comedy', 'Slice of Life']",,,2 min.,G - All Ages,[],#16804,#13287,"1,295",0,,"Fourth season of Kamiusagi Rope, events occur after the feature film. Airs on Mezamashi TV instead of the theaters.","['Prequel (Movie) Kamiusagi Rope tsuka, Natsuyasumi Rasuichi tte Maji ssuka!?', '']",Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,,,
79,Hana Kappa,はなかっぱ,,,,,['TV'],Unknown,Currently Airing,"Mar 29, 2010 to ?",['Spring 2010'],Not scheduled once per week,"['Group TAC', 'TOHO animation']","None found,","['Xebec', 'OLM']",Picture book,,,['Kids'],10 min.,PG - Children,6.00,#9923,#14246,"1,002",0,171,Story about Kappa with flowers on their heads.,[],Hanakappa,,['Comedy'],
80,,DUEL MASTERS キング!,,,,,['TV'],43,Finished Airing,"Apr 4, 2021 to Mar 27, 2022",['Spring 2021'],Sundays at 08:30 (JST),"['TV Tokyo', 'Shogakukan-Shueisha Productions', 'Half H.P Studio']","None found,","[""Brain's Base"", 'Shogakukan Music & Digital Entertainment']",Original,"['Action', 'Adventure', 'Comedy', 'Fantasy']",,['Kids'],24 min. per ep.,G - All Ages,[],#20448,#14269,996,2,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Prequel (TV) Duel Masters King', 'Sequel (TV) Duel Masters King Max']",Duel Masters King!,,,
81,,しあわせ配達おみくじタネコ,,,,,['TV'],Unknown,Currently Airing,"Mar 26, 2011 to ?",['Spring 2011'],Not scheduled once per week,"None found,","None found,",['Kachidoki Studio'],Original,,,,Unknown,None,[],#14177,#14321,980,4,,"The story centers around a cat who answers people's wishes and delivers happiness. (""Tane"" and ""neko"" are the Japanese words for ""seed"" and ""cat,"" respectively.) (Source: ANN)",[],Shiawase Haitatsu Taneko,,['Comedy'],
82,Ahare! Meisaku-kun,あはれ! 名作くん,Aware! Meisaku-kun,,,,['TV'],230,Finished Airing,"Apr 8, 2016 to Mar 4, 2022",['Spring 2016'],Fridays at 18:20 (JST),"None found,","None found,",['Pie in the sky'],Original,,"['Parody', 'School']",['Kids'],5 min. per ep.,G - All Ages,6.12,#9257,#14426,949,1,213,"A long, long time ago, there was a prestigious school called ""Ryuuguu Elementary School"" that produced many masterpiece characters. One day, an ordinary boy named Meisaku Matsuda enrolled at the school. Little did he know that the place for learning was filled with crazy characters like Sweets, the energetic idiot; Musubi, a rice ball who gets angry when called ""onigiri""; Nokio, a narcissistic self-proclaimed robot; and Bolt, who's clearly faster than a rabbit. Surrounded by such unique characters, will Meisaku be able to graduate as a splendid masterpiece character? (Source: Anime News Network)",[],Aware! Meisaku-kun,,['Comedy'],
83,,宇宙なんちゃらこてつくん,Space Academy,,,,['TV'],64,Finished Airing,"Apr 7, 2021 to Feb 23, 2023",['Spring 2021'],Thursdays at 18:40 (JST),"None found,","None found,",['Fanworks'],['Web manga'],"['Comedy', 'Sci-Fi']",,,9 min. per ep.,G - All Ages,[],#15090,#14754,873,3,,"It follows the daily life of Kotetsu-kun, who aspires to be an astronaut, and friends at the Animal Space Academy as they all pursue their dreams. (Source: ANN)",[],Uchuu Nanchara Kotetsu-kun,['Space'],,
84,,もっと! まじめにふまじめ かいけつゾロリ 第2シリーズ,,,,,['TV'],25,Finished Airing,"Apr 2, 2021 to Oct 22, 2021",['Spring 2021'],Fridays at 18:55 (JST),"None found,","None found,","['Ajia-do', 'Bandai Namco Pictures']",Book,"['Adventure', 'Comedy']",,['Kids'],24 min. per ep.,PG - Children,[],#17951,#15561,689,2,,Sequel to Motto! Majime ni Fumajime Kaiketsu Zorori,"['Prequel (TV) Motto! Majime ni Fumajime Kaiketsu Zorori', 'Sequel (TV) Motto! Majime ni Fumajime Kaiketsu Zorori 3rd Season']",Motto! Majime ni Fumajime Kaiketsu Zorori 2nd Season,,,
85,,しまじろうのわお!,,,,,['TV'],Unknown,Currently Airing,"Apr 2, 2012 to ?",['Spring 2012'],Mondays at 07:30 (JST),"None found,","None found,",['The Answer Studio'],Other,"['Adventure', 'Comedy', 'Fantasy']",,['Kids'],8 min.,G - All Ages,[],#14209,#15579,687,1,,Fourth season of the Shimajirou children's television series.,"['Prequel (TV) Shimajirou Hesoka', '']",Shimajirou no Wow!,,,
86,,カオルの大切なモノ,,,,,['TV'],50,Finished Airing,"Nov 18, 2020 to Oct 27, 2021",['Fall 2020'],Wednesdays at 23:29 (JST),['CHANCE iN'],"None found,",['Kachidoki Studio'],Original,,,,1 min. per ep.,G - All Ages,[],#16826,#15755,659,0,,Spin-off of Kichikujima with super deformed characters.,[],Kaoru no Taisetsu na Mono,,['Comedy'],
87,,マヌ～ルのゆうべ,,,,,['TV'],Unknown,Currently Airing,"Nov 11, 2018 to ?",['Fall 2018'],Sundays at Unknown,['NHK'],"None found,","None found,",['Web manga'],,,,1 min.,PG-13 - Teens 13 or older,[],#17532,#15789,654,1,,"Within the nature ""Darwin Kita! Kikimono Shin Densetsu"" program on NHK1.5 airs the short Manul no Yuube, based on a web manga/comic of the same name. It following animal characters who visit the bar Manul no Yuube. The bar is run by the Mama who is a Pallas's cat (Otocolobus manul) and serviced by the hostess Tsunomin who is a Brazilian treehopper (Bocydium globulare).",[],Manul no Yuube,,['Slice of Life'],
88,Dosukoi Sushi Sumo,どすこいすしずもう,Sushi Sumo,,,,['TV'],52,Finished Airing,"Apr 3, 2021 to Mar 26, 2022",['Spring 2021'],Saturdays at 08:40 (JST),"None found,","None found,",['Shirogumi'],Other,"['Comedy', 'Gourmet', 'Sports']",,['Kids'],5 min. per ep.,G - All Ages,5.98,#10031,#15964,626,1,146,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Dosukoi Sushi Zumou,['Martial Arts'],,
89,Rice Monster Pap,ごはんかいじゅうパップ,,,,,['TV'],Unknown,Currently Airing,"Apr 25, 2011 to ?",['Spring 2011'],Not scheduled once per week,"None found,","None found,",['DLE'],Original,"['Action', 'Comedy']",,['Kids'],30 sec.,G - All Ages,[],#20832,#16419,567,0,,"A series of short, 30-second segments featuring Gohan Kaijuu Pap and various ""side dish"" monsters to produce delicious meals.",[],Gohan Kaijuu Pap,,,
90,Yowamon,よわむしモンスターズ,,,,,['TV'],Unknown,Currently Airing,"Dec 25, 2012 to ?",['Winter 2013'],Not scheduled once per week,['NHK'],"None found,","None found,",Original,,,['Kids'],1 min.,PG - Children,[],#16114,#16758,527,0,,An NHK toddler's anime following cowardly creatures representing typical Halloween monsters like Dracula and a witch.,[],Yowamushi Monsters,,,
91,,のりものまん モービルランドのカークン,,,,,['TV'],104,Finished Airing,"Apr 2, 2020 to Mar 24, 2022",['Spring 2020'],Thursdays at 17:20 (JST),"None found,","None found,",['CloverWorks'],Original,,,['Kids'],5 min. per ep.,PG - Children,[],#18258,#16778,525,0,,"The anime will depict various vehicles as characters in the ""Mobile Land"" island. The protagonist Car-kun arrives at the island as a delivery worker. Through his deliveries, he gets to know the residents of Mobile Land, all while following traffic rules and having his deliveries stopped by the meddling Sabibi. (Source: ANN)",[],Norimono Man: Mobile Land no Car-kun,['Racing'],['Comedy'],
92,,歌うサッカーパンダ ミファンダ,,,,,['TV'],12,Finished Airing,"Apr 2, 2021 to Sep 9, 2021",['Spring 2021'],Fridays at 03:00 (JST),"None found,","None found,","None found,",Other,,,,7 min. per ep.,G - All Ages,[],#15156,#16983,505,1,,Short anime based on Mifanda from MIFA (Music Interact Football for All).,[],Utau Soccer Panda Mifanda,['Music'],['Slice of Life'],
93,,えほん寄席,,,,,['TV'],73,Finished Airing,"Apr 2006 to Nov 11, 2023",['Spring 2006'],Unknown,"['NHK', 'Pony Canyon']","None found,","None found,",Other,,"['Historical', 'Performing Arts']",['Kids'],5 min. per ep.,PG - Children,[],#20491,#17168,487,0,,Anime rakugo of classic Japanese horror tales shown in a wide variety of art styles.,[],Ehon Yose,,['Horror'],
94,,オトッペ,,,,,['TV'],265,Finished Airing,"Apr 3, 2017 to Mar 31, 2023",['Spring 2017'],Mondays at 08:40 (JST),['NHK'],"None found,","None found,",Original,,,['Kids'],3 min. per ep.,G - All Ages,[],#18426,#17781,433,0,,"The series follows a young girl named Shina who hopes to become the world's best DJ, and is interested in new sounds. Shina explores a mysterious world filled with Otoppe, strange creatures capable of unique sounds.",[],Otoppe,['Music'],['Fantasy'],
95,,パッコロリン,Pakkororin,,,,['TV'],Unknown,Currently Airing,"Mar 28, 2011 to ?",['Spring 2011'],Not scheduled once per week,['NHK'],"None found,",['Three-d'],Original,,,['Kids'],1 min.,G - All Ages,[],#18454,#18290,397,0,,"A minute long children's anime that follows 3 siblings. Two brothers who are rectangular and circular shaped, and a sister who is triangluar shaped. They have unique personalities and foster growth and discovery through their play time.",[],Pakkororin,,,
