,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Theme,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Themes,Genre,Demographics
125,Manual of Hundred Demons,百妖谱,Fairies Albums,,,,['ONA'],12,Finished Airing,"Apr 25, 2020 to Jul 4, 2020",,,['bilibili'],"None found,",['Haoliners Animation League'],Novel,"['Adventure', 'Fantasy', 'Mystery', 'Supernatural']",['Historical'],,24 min. per ep.,PG-13 - Teens 13 or older,7.30,#2843,#5548,"16,237",65,2643,"There is a powerful spirit doctor, renown in the world of yaoguai (sentient spirits/demons/animals/forces of nature), who wears a silent bell, though few know what she looks like. She travels the world helping yaoguai who are suffering from various spiritual ailments, sometimes helping humans along the way. She is accompanied by a young monk and a serpent demon in the form of a man. We look into the stories of various yaoguai and the sources of their suffering.","['Sequel (ONA) Bai Yao Pu 2nd Season', 'Adaptation (Manhua) Bai Yao Pu']",Bai Yao Pu,,,
126,,ガンダムビルドダイバーズRe:RISE,GUNDAM BUILD DIVERS Re:RISE,Gundam Build Divers Re:RISE Staffel 2,Gundam Build Divers Re:RISE Temporada 2,Gundam Build Divers Re:RISE Saison 2,['ONA'],13,Finished Airing,"Apr 9, 2020 to Aug 27, 2020",,,"['Sunrise', 'Sotsu']",['Nozomi Entertainment'],['Sunrise Beyond'],Original,"['Action', 'Sci-Fi']",['Mecha'],,24 min. per ep.,G - All Ages,7.48,#2042,#5896,"13,864",63,6353,"The massive beam of light fired from Eldora's moon has completely shattered the BUILD DiVERS' conception of Gunpla Battle Nexus Online (GBN). This has forced Hiroto Kuga and his teammates to reevaluate their mission on Eldora now that they are faced with potentially very real consequences. Despite this, the BUILD DiVERS rejoin the fight against the One-Eyed to protect what they hold dear. In the battle that concerns the fate of both Earth and Eldora, sparks fly as Hiroto is forced to confront his past amidst the revelations of GBN's shocking secrets. [Written by MAL Rewrite]","['Prequel (ONA) Gundam Build Divers Re:Rise', 'Sequel (ONA) Gundam Build Divers: Battlogue']",Gundam Build Divers Re:Rise 2nd Season,,,
127,"BanG Dream! Garupa Pico: Oomori, BanG Dream! Girls Band Party!☆PICO: Oomori",BanG Dream! ガルパ☆ピコ ~大盛り~,,,,,['ONA'],26,Finished Airing,"May 7, 2020 to Oct 29, 2020",,,['Cloud22'],"None found,",['SANZIGEN'],Mixed media,,['Music'],,3 min. per ep.,PG-13 - Teens 13 or older,7.73,#1210,#6113,"12,628",58,6660,The second season of the mini series starring the girls of BanG Dream!,"['Prequel (ONA) BanG Dream! Garupa☆Pico', 'Sequel (ONA) BanG Dream! Garupa☆Pico Fever!']",BanG Dream! Garupa☆Pico: Oomori,,['Comedy'],
128,Beyblade Burst Super King,ベイブレードバースト スパーキング,Beyblade Burst Surge,,,,['ONA'],52,Finished Airing,"Apr 3, 2020 to Mar 19, 2021",,,['ADK Emotions'],['ADK Emotions NY Inc.'],['OLM'],['Manga'],"['Action', 'Adventure', 'Sci-Fi']",,['Kids'],12 min. per ep.,PG - Children,6.65,#6172,#7427,"7,782",45,3799,"One year after the events of Beyblade Burst GT, brothers Hikaru, and Hyuga witness the power of Superking/Sparking evolutions of Valkyrie, Ragnaruk, and Satan. The three beys radiate a power that was not even dreamable, due to their bladers pulling off a sparking launch. Hyuga and Hikaru get inspired to make their own sparking beys, Hyperion and Helios, and compete with the legendary bladers, training to best the top ranked bladers to ever touch the stadium. Prepared to do whatever it takes to become the best, they head across the globe to challenge the best to ever let it rip, in an effort to become stronger, and battle all of the top bladers that were able to make their mark in the stadium. (Source: Wikipedia)","['Prequel (TV) Beyblade Burst Gachi', 'Sequel (ONA) Beyblade Burst Dynamite Battle']",Beyblade Burst Sparking,,,
129,"Pokétoon, Zuruggu to Mimikkyu - Chase the Beans, Hero ni Naritai Yanchamu, Yume no Tsubomi, Mattete ne! Koiking, Gengar ni Nacchatta!?, Pokapoka Magumaggu House",POKÉTOON,Pokétoon,,,,['ONA'],8,Finished Airing,"Jun 4, 2020 to Dec 28, 2021",,,"['Nintendo', 'Creatures Inc.']","None found,","['Magic Bus', 'Studio Colorido', 'DandeLion Animation Studio', 'Studio GOONEYS', 'Pancake', 'Mimoid', 'team Yamahitsuji']",Game,"['Adventure', 'Comedy']",,['Kids'],8 min. per ep.,G - All Ages,7.30,#2820,#7479,"7,666",19,3574,"Animations released on Pokémon Kids TV Japan YouTube channel. Episodes: #1: Zuruggu to Mimikkyu - Chase the Beans (ズルッグとミミッキュ), animated by Dandelion Animation Studio, released June 4, 2020. #2: Hero ni Naritai Yanchamu (ヒーローになりたいヤンチャム), animated by Pancakes, released May 5, 2021. #3: Yume no Tsubomi (ユメノツボミ), animated by Studio Colorido, released June 6, 2021. #4: Mattete ne! Koiking (まっててね！コイキング), animated by Studio Colorido, released July 2, 2021. #5: Pokapoka Magumaggu House (ぽかぽかマグマッグハウス), animated by Studio Colorido, released August 5, 2021. #6: Gengar ni Nacchatta!? (ゲンガーになっちゃった！？), animated by Studio Colorido, released September 10, 2021. #7: Fubuki no Natsu Yasumi (ふぶきのなつやすみ), animated by Mimoid, released October 8, 2021. #8: Purin no Uta (プリンのうた), animated by StudioGOONEYS, released December 28, 2021.","['Sequel (ONA) Poketoon (2024)', '']",Poketoon,,,
130,"Yao Shen Ji: Hei Yu Pian, Tales of Demons and Gods 4th Season",妖神记之黑狱篇,,,,,['ONA'],52,Finished Airing,"Apr 8, 2020 to Sep 27, 2020",,,['bilibili'],"None found,",['Ruo Hong Culture'],Novel,"['Action', 'Adventure', 'Fantasy', 'Romance']",,,8 min. per ep.,PG-13 - Teens 13 or older,7.41,#2341,#7681,"7,183",31,3060,Fourth season of Yao Shen Ji.,"['Prequel (ONA) Yao Shen Ji 3rd Season', 'Sequel (ONA) Yao Shen Ji 5th Season']",Yao Shen Ji 4th Season,"['Martial Arts', 'Mythology']",,
131,"Dalisi Rizhi, The Journal of Dali Temple",大理寺日志,White Cat Legend,,,,['ONA'],12,Finished Airing,"Apr 10, 2020 to Jul 3, 2020",,,['bilibili'],"None found,","['Nice Boat Animation', 'Ai Si Animation Studio']",['Web manga'],"['Action', 'Comedy', 'Mystery']",,,20 min. per ep.,PG-13 - Teens 13 or older,6.97,#4525,#8087,"6,328",29,1365,"Chen Shi, a young man from the countryside, journeys to Luoyang in search of his missing older brother, whose existence he only knew about upon his mother’s death. He knows neither the name nor face of his brother, and after finally arriving at Luoyang, he runs out of money as well. One thing led to another, and he finds himself employed at Dali Court, where he works for Vice Minister Li Bing, a large white cat. White Cat Legend is a historical show that tells the daily life of the Dali Court officials under Empress Wu Mingkong’s rule.","['Sequel (ONA) Da Li Si Rizhi 2nd Season', '']",Da Li Si Rizhi,"['Anthropomorphic', 'Historical', 'Martial Arts', 'Mythology']",,
132,Let's Learn With Katarina,カタリナと学ぼう,,,,,['ONA'],9,Finished Airing,"May 10, 2020 to Jul 7, 2020",,,['Grooove'],"None found,",['AQUA ARIS'],['Light novel'],,,,44 sec. per ep.,PG-13 - Teens 13 or older,5.63,#11667,#8189,"6,128",3,1288,Short specials posted on the official Twitter account focused on main cast of Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,[],Katarina to Manabou,,['Comedy'],
133,Tatami-chan the Guest Room Spirit,ざしきわらしのタタミちゃん,The House Spirit Tatami-chan,The House Spirit Tatami-chan,The House Spirit Tatami-chan,The House Spirit Tatami-chan,['ONA'],12,Finished Airing,"Apr 10, 2020 to Jun 26, 2020",,,"None found,","None found,",['Zero-G'],Original,"['Comedy', 'Horror', 'Supernatural']",,,4 min. per ep.,PG-13 - Teens 13 or older,5.23,#12822,#8473,"5,694",3,2521,"The ""pleasant horror gag comedy"" centers around the life of Tatami-chan, a sardonic ghost from Iwate Prefecture who is now living in Tokyo among other spirits, supernatural entities, and humans. In addition to dealing with otherworldly matters, the unemployed Tatami-chan also has to deal with job-hunting as well as paying for gas, water, and electricity. (Source: ANN)",[],Zashiki Warashi no Tatami-chan,,,
134,我才不是恶毒女配,麻辣女配,Spicy Girl,,,,['ONA'],32,Finished Airing,"Apr 7, 2020 to Jul 18, 2020",,,['Tencent Penguin Pictures'],"None found,","None found,",['Manga'],"['Comedy', 'Romance']",,,8 min. per ep.,PG-13 - Teens 13 or older,6.97,#4500,#8644,"5,408",25,1304,"Since her childhood, Su Xiao has been sidelined because of her frightening air. Now an actress, she unfortunately remains stuck in the roles of villains. One day, Xiao Jian , a recognized investor and actor, comes across a scene between Su Xiao and his manager, which is confusing. In order to silence him, Su Xiao signs a contract with him. (Source: Nautiljon)",[],Ma La Nu Pei,,,
135,"God of Deception, Liar God",嗜谎之神,,,,,['ONA'],13,Finished Airing,"Apr 1, 2020 to Jun 10, 2020",,,['bilibili'],"None found,",['Haoliners Animation League'],['Web manga'],"['Action', 'Comedy']",,,20 min. per ep.,PG-13 - Teens 13 or older,6.30,#8302,#8721,"5,270",10,861,"Lian En is a god who has lied too much and has now attracted bad karma. One day, he meets a high school student who will change his destiny forever! (Source: Exodus Chaos)","['Adaptation (Manhua) Shi Huang Zhi Shen', '']",Shi Huang Zhi Shen,,,
136,Sefure Gakuen,セフレ学園,,,,,['ONA'],1,Finished Airing,"Apr 30, 2020",,,['Mousou Jitsugen Media'],"None found,","None found,",['Manga'],,,,20 min.,Rx - Hentai,5.41,N/A,#8875,"5,037",18,1926,"Takeshi Ookubo is a student at the prestigious Seifuukan Academy, attended mostly by the rich and influential. Owing to his nasty physique and meager intellect, he has little prospect in getting the attention of, let alone developing a romantic relationship with, the woman of his dreams. When Takeshi is on the verge of giving up, God bestows upon him hypnosis powers, which Takeshi uses to seduce the attractive girls at his school and build his own harem. He now embarks on a perverted quest, entrapping both classmates and teachers alike under his command. The academy soon transforms into his exclusive sexual playground as more and more girls begin submitting to his influence. [Written by MAL Rewrite]",[],Sexfriend Gakuen,,['Hentai'],
137,"Xing Chen Bian 2nd Season, Xingchen Bian Season 2nd Season, Legend of Immortals 2nd Season, Stellar Transformation 2nd Season",星辰变 羽立沧海,,,,,['ONA'],12,Finished Airing,"May 3, 2020 to May 31, 2020",,,"['Tencent Penguin Pictures', 'China Literature Limited', 'Pure Arts']","None found,",['Foch Film'],Web novel,"['Action', 'Adventure', 'Fantasy', 'Romance']",,,26 min. per ep.,PG-13 - Teens 13 or older,7.37,#2479,#8897,"4,998",17,2262,"Believing Qin Yu to be dead, his family sets out to avenge him; elsewhere, Qin Yu and Xiao Hei find themselves in an unfamiliar place. While adjusting to this new environment, they encounter a talking cat, which gives him a book with the answers to all his questions. With this book, he learns of Stellar Transformation, a mysterious cultivation method often mentioned in stories to children. Using this newfound technique, Qin Yu and Xiao Hei set out to the Boundless Ocean to further cultivate. Though their journey is not smooth, they gain new allies and reach new heights. [Written by MAL Rewrite]","['Prequel (ONA) Xingchen Bian', 'Sequel (ONA) Xingchen Bian: Xingchen Yao Hai']",Xingchen Bian: Yu Li Cang Hai,"['Historical', 'Martial Arts']",,
138,Supreme God Emperor,无上神帝,,,,,['ONA'],64,Finished Airing,"May 18, 2020 to Dec 18, 2020",,,"['Tencent Penguin Pictures', 'iQIYI']","None found,",['Ruo Hong Culture'],Novel,"['Action', 'Adventure', 'Supernatural']",,,7 min. per ep.,PG-13 - Teens 13 or older,7.27,#2993,#9566,"3,993",30,1485,"Ten thousand years ago, the immortal king Muyun was conspired by others for holding the Zhu Xiantu. After ten thousand years of sleep, his remnant soul awakened on the famous ""Trash Muyun"" of the Southern Cloud Empire of the Heavenly Fate continent. (Source: LM ANIME)","['Sequel (ONA) Wu Shang Shen Di 2nd Season', '']",Wu Shang Shen Di,,,
139,"Huang Li Shi, Chinese Almanac Master, Secret Archives of Unscientific Materialism, 不科学唯物主义秘密档案, 黄历师",历师,Almanac Master,,,,['ONA'],16,Finished Airing,"May 7, 2020 to Aug 13, 2020",,,['Tencent Penguin Pictures'],"None found,",['B.CMAY PICTURES'],Novel,"['Action', 'Mystery', 'Supernatural']",,,23 min. per ep.,PG-13 - Teens 13 or older,6.32,#8166,#9684,"3,866",9,451,"Huangli Shi, according to legends, refers to a Fangshi who can alter the effects of seasonal solstices, solar terms, and festivals, and is able to predict each day's fortune. Xiao Nanzhu, an unemployed young man, decided to take on his usual job that has been passed down for generations, after being inspired by his childhood friend. Now he just wants to call 110. Chuxi: What are you looking at? You don't want to live past new year's eve? Chuba: Today's fortune is terrible, nothing's going to turn out right. I'm afraid there might be a… bloody disaster.",[],Li Shi,,,
140,,我开动物园那些年,Those Years I Opened a Zoo,,,,['ONA'],13,Finished Airing,"Apr 5, 2020 to Jun 21, 2020",,,['bilibili'],"None found,",['Haoliners Animation League'],Novel,"['Comedy', 'Slice of Life']",,,14 min. per ep.,PG-13 - Teens 13 or older,6.68,#6004,#9682,"3,869",14,852,"Duan Jiaze inherited a private zoo and was forced to sign a contract after his graduation. And from that day onwards the first ever age classified Luya zoo appeared, those aged under 21 are prohibited to enter. (Source: Twitter User Xiyoumiyu)",[],Wo Kai Dongwuyuan Naxie Nian,,,
141,One Step Toward Freedom,独步逍遥,,,,,['ONA'],480,Finished Airing,"Jun 18, 2020 to Dec 6, 2024",,,"None found,","None found,",['Suoyi Technology'],Novel,,['Martial Arts'],,12 min. per ep.,PG-13 - Teens 13 or older,7.05,#4126,#9881,"3,621",24,880,"The universe is vast, producing countless types of life forms. These life forms form all kinds of souls. All races and spirits have different races and different beliefs, but the same is the extravagant hope for Taoism. Any living beings are dusted with Dao heart, they are not willing to do this, they become powerful and even live forever by enlightening Dao through practice. The Avenue of Heaven and Earth is like luck, where the able live. The road to the great road is the road to struggle for the road, which has caused the struggle of all races and souls. An era can only support a few people to gain the Tao. Those who have attained the Tao think that standing on the top of the world, they can be free in the future. But I found that even Dao. It’s also hard to escape bad luck. There is a ruler above them, harvesting one era after another, and the cultivators of the world want to maintain their ambitions. Ten thousand races and all spirits are just nourished by these rulers. These masters harvest the Taoists, harvest the spirituality of each world, and destroy one by one. The Taoists in the past were unwilling to be reaped and resisted constantly, but failed every time. Until… the protagonist Ye Yu appeared, he peeled away one time and one secret. As he unfolded an epic picture scroll, in this magnificent world, he continued to grow, experience love and friendship, cleanse the dusted Taoist heart, and finally confront the master who harvests all races. (Source: v.qq.com)",[],Dubu Xiaoyao,,['Action'],
142,,峰岸さんは大津くんに食べさせたい,,,,,['ONA'],4,Finished Airing,"May 22, 2020 to Jun 12, 2020",,,['Bit Promotion'],"None found,",['AQUA ARIS'],['Web manga'],"['Boys Love', 'Slice of Life']",,,1 min. per ep.,PG-13 - Teens 13 or older,6.14,#9179,#10449,"3,043",1,1129,"Salaryman Ootsu is frustrated by the fact that his coworker Minegishi is flawless in every way. Minegishi is not only an exquisite and amiable man, but he also thrives at work—simply put, he is the ideal man! However, Minegishi finds his innermost happiness by feeding Ootsu tasty meals. In his daily attempts to fill both his coworker's stomach and heart, Minegishi concocts various schemes to lure Ootsu into eating with delight. [Written by MAL Rewrite]","['Adaptation (Manga) Minegishi-san wa Ootsu-kun ni Tabesasetai', '']",Minegishi-san wa Ootsu-kun ni Tabesasetai,"['Adult Cast', 'Workplace']",,
