,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Theme,Genre,Demographics
20,,シュヴァルツェスマーケン,Schwarzes Marken,,Schwarzes Marken,Schwarzes Marken,['TV'],12,Finished Airing,"Jan 11, 2016 to Mar 28, 2016",['Winter 2016'],Mondays at 01:05 (JST),"['Sotsu', 'DAX Production', 'Ultra Super Pictures', 'Avex Pictures']",['Crunchyroll'],"['lxtl', 'LIDENFILMS']",['Light novel'],"['Action', 'Drama', 'Sci-Fi']","['Historical', 'Mecha', 'Military']",,23 min. per ep.,R - 17+ (violence & profanity),6.73,#5706,#2023,"114,852",312,45437,"The year is 1983. The Cold War is in full effect, and humanity is under attack. Strange aliens, given the name ""BETA,"" have descended to Earth with the goal of destroying all life. Soldiers have been tasked with piloting large combat suits called Tactical Surface Fighters (TSF) to repel the alien invaders, but the front line is slowly being pushed back towards the surviving cities. Schwarzesmarken follows the story of Second Lieutenant Theodor Eberbach and the other members of the 666th TSF squadron, a ruthless unit that values a mission's completion over human life. Stationed in East Germany and led by war hero Captain Irisdina Bernhard, the unit specializes in counterassault attacks on laser-class BETA. But the 666th squadron finds itself with more enemies than just the alien forces when optimistic rookie Katia Waldheim joins the squadron, drawing the attention of East Germany's secret police, the Stasi. [Written by MAL Rewrite]","['Adaptation (Light Novel) Schwarzesmarken', '']",Schwarzesmarken,,,
21,Luck and Logic,ラクエンロジック,Luck & Logic,,,,['TV'],12,Finished Airing,"Jan 9, 2016 to Mar 26, 2016",['Winter 2016'],Saturdays at 22:30 (JST),"['Bandai Visual', 'Lantis', 'Bushiroad', 'Yuhodo']",['Funimation'],['Doga Kobo'],Card game,"['Action', 'Fantasy']",,,24 min. per ep.,PG-13 - Teens 13 or older,6.05,#9680,#2050,"112,752",140,47074,"""Logic"" is the concept that governs emotions, abilities, ideals, memories, and all other abstract properties that make up life in various worlds. With its power, however, alien ""Foreigners"" are able to pass through portals imbued with their respective world's Logic and pose a threat to other worlds. To counter this problem, the Another Logic Counter Agency (ALCA) from the human world of Septpia employs ""Logicalists,"" people with the power to form bonds with the Foreigners who seek peace and share their Logic, tasked with dealing with all possible dangers. After overloading his powers two years prior, Yoshichika Tsurugi has lost the ability to use Logic in combat, making him no different from a regular citizen. However, his life soon returns to the battlefield when he meets Athena, a Foreigner goddess from the world of Tetra-Heaven. She brings Yoshichika his missing Logic Card, allowing him to become a Logicalist once again. Soon after, Yoshichika forms a contract with Athena and joins ALCA. There, he meets other Logicalists, and only by working with them can he hope to bring an end to the threats once and for all. [Written by MAL Rewrite]","['Adaptation (Manga) Luck & Logic: Paradox Twin', '']",Luck & Logic,,,
22,"Spirit Blade Mountain: Feast of the Stardust, Congqian Youzuo Lingjianshan",霊剣山 星屑たちの宴,,,,,['TV'],12,Finished Airing,"Jan 9, 2016 to Mar 26, 2016",['Winter 2016'],Saturdays at 00:00 (JST),"['Haoliners Animation League', 'Tencent Animation & Comics']","None found,",['Studio Deen'],['Light novel'],"['Comedy', 'Fantasy']",,,24 min. per ep.,PG-13 - Teens 13 or older,7.03,#4241,#2258,"97,775",194,38327,"Long ago in the nine provinces of Kyushu, a calamitous event was prophesied to take place: falling comets would exhaust the spiritual energies of both the heavens and the lands and thus bring about an age of chaos upon the world. But contrary to the prophecy, the comets passed by with no calamity taking place. At the same time, as if touched by the phenomenon, a boy was born in a remote village of the Sokei region by the name of Ouriku. Twelve years later, as the memories of the event have faded from people's minds, the Reikenzan clan—one of the five supreme sects of the nine provinces—decides to hold an examination in order to gather the most talented individuals fit to become disciples and eventually sages. Hearing about this news, Ouriku and his servant Ouchou head toward the site, unaware that the organizer Oubu, despite her elegant appearance, is infamous for being extremely irresponsible and carefree; hence, making the trials in the examination unpredictable. Reikenzan: Hoshikuzu-tachi no Utage follows the story of Ouriku as he journeys through these trials to become a powerful sage. [Written by MAL Rewrite]","['Sequel (TV) Reikenzan: Eichi e no Shikaku', 'Adaptation (Manhua) Congqian Youzuo Lingjianshan']",Reikenzan: Hoshikuzu-tachi no Utage,,,
23,,ハルチカ ～ハルタとチカは青春する～,Haruchika: Haruta & Chika,,,,['TV'],12,Finished Airing,"Jan 7, 2016 to Mar 24, 2016",['Winter 2016'],Thursdays at 01:35 (JST),"['Lantis', 'Glovision', 'Kadokawa']",['Funimation'],['P.A. Works'],Novel,"['Mystery', 'Romance']","['Music', 'School']",,24 min. per ep.,PG-13 - Teens 13 or older,6.32,#8157,#2305,"94,306",140,33321,"Chika Homura begins her high school career with a goal: to develop a ""cute girl"" persona. After quitting the volleyball team despite her all-star status, Chika decides to join her school's underrated Wind Instrument Club and play the flute, believing it to be the most delicate and feminine instrument. For the first time in nine years, Chika reunites with her childhood friend and total opposite, Haruta Kamijou. Unfortunately for Chika, Haruta is not fooled by her efforts to become more endearing. But this does not deter Chika, and she develops a crush on the band instructor, Shinjirou Kusakabe—but so does Haruta! However, Chika's high school life just won't go according to plan, as mysteries begin appearing around her and her friends. The club members must work together to solve the mysteries plaguing the school, all while trying to find more members to compete in musical competitions. [Written by MAL Rewrite]","['Adaptation (Manga) HaruChika', '']",HaruChika: Haruta to Chika wa Seishun suru,,,
24,"Norn 9 Norun+Nonet, Norn 9 Norun+Nonetto",NORN9 ノルン+ノネット,Norn9,Norn9,Norn9,Norn9,['TV'],12,Finished Airing,"Jan 7, 2016 to Mar 31, 2016",['Winter 2016'],Thursdays at 21:30 (JST),"['Frontier Works', 'Sotsu', 'AT-X', 'NBCUniversal Entertainment Japan', 'Tokyo MX', 'i0+', 'famima.com', 'Hakuhodo DY Music & Pictures', 'Docomo Anime Store', 'TEAM Entertainment Inc.', 'Chugai Mining', 'Medicos Entertainment', 'Toshiba Digital Frontiers']",['Sentai Filmworks'],"['Kinema Citrus', 'Orange']",Visual novel,"['Adventure', 'Fantasy', 'Romance', 'Sci-Fi']",,['Josei'],24 min. per ep.,PG-13 - Teens 13 or older,6.54,#6838,#2353,"91,009",272,33574,"In a futuristic era, ""The World"" is a peace-bringing entity. Though no one knows its location, it has watched over Earth for so long that war has become merely a fable. The airship Norn's task is to deliver nine ability users to The World. After collecting the last person, Norn takes off. Included onboard are eight men and three women—Koharu, who has finally escaped her loneliness and detests her destructive power; Mikoto Kuga, born to a noble family, who uses her barrier skill to protect the Norn and those it carries; and Nanami Shiranui, whose ability only brings pain, and who wishes to die for a past sin she has committed. While en route, suspicions arise amongst the passengers when they realize there are too many people onboard. As they try to determine who has snuck aboard, the ship is attacked by an unknown assailant aiming to stop the Norn's progress at all costs. From this chaos arises questions: why were they granted powers, and what must they do once they reach The World? [Written by MAL Rewrite]","['Adaptation (Manga) Norn9: Norn+Nonet', '']",Norn9: Norn+Nonet,,,
25,,ブブキ・ブランキ,BBK/BRNK,BBK/BRNK,BBK/BRNK,BBK/BRNK,['TV'],12,Finished Airing,"Jan 9, 2016 to Mar 26, 2016",['Winter 2016'],Saturdays at 22:00 (JST),"['Dentsu', 'AT-X', 'Ultra Super Pictures', 'Sony Music Communications', 'Bushiroad', 'Sammy', 'Kadokawa Media (Taiwan)', 'Tose', 'Kadokawa']","None found,",['SANZIGEN'],Original,"['Action', 'Drama', 'Sci-Fi']",,,24 min. per ep.,PG-13 - Teens 13 or older,6.25,#8569,#2685,"73,600",94,28738,"Away from home for 10 years, Azuma Kazuki had no idea what was awaiting him upon his return. He certainly did not expect to be attacked by dozens of heavily armed people and taken as their prisoner. Fortunately, Azuma's stay in captivity is short. Wielding a strange sentient weapon—known as ""Bubuki""—upon her right arm, his childhood friend, Kogane Asabuki, rescues him. After escaping, Azuma learns that he too has the power to control Bubuki. Together with his new companions, he must revive the Buranki titan named Oubu, that sleeps somewhere deep underground. With this knowledge and purpose, a new path to unearth the truths behind the Buranki opens before Azuma. [Written by MAL Rewrite]","['Sequel (TV) Bubuki Buranki: Hoshi no Kyojin', '']",Bubuki Buranki,['Mecha'],,
26,PSO2 The Animation,ファンタシースターオンライン２ ジ アニメーション,,,,,['TV'],12,Finished Airing,"Jan 8, 2016 to Apr 1, 2016",['Winter 2016'],Fridays at 01:46 (JST),"['TBS', 'Sega', 'Sega Games']",['Sentai Filmworks'],['Telecom Animation Film'],Game,"['Action', 'Sci-Fi']","['School', 'Video Game']",,24 min. per ep.,PG-13 - Teens 13 or older,6.30,#8284,#2718,"72,529",101,29336,"In the year 2027, the video game Phantasy Star Online 2 is all the rage at Seiga Academy. Every student is on board the fad—except for Itsuki Tachibana, a well-rounded student who doesn't play video games. Due to its popularity, the game is currently under review at Seiga Academy to see if it has a negative impact on the students. Consequently, this causes Itsuki to catch the attention of Rina Izumi, the perfectionist student council president who aims to prove that the game is not to blame. To accomplish her objective, Rina recruits Itsuki as the student council vice president and tasks him with learning to play the game while keeping his grades up. Now obliged to report his daily findings of the game to Rina and analyze its merits, Itsuki carries the fate of Phantasy Star Online 2 in his hands. [Written by MAL Rewrite]","['Prequel (TV) Phantasy Star Online 2: Episode Oracle', '']",Phantasy Star Online 2 The Animation,,,
27,Oji-san to Marshmallow,おじさんとマシュマロ,Ojisan and Marshmallow,,Ojisan And Marshmallow,Ojisan and Marshmallow,['TV'],12,Finished Airing,"Jan 8, 2016 to Mar 25, 2016",['Winter 2016'],Fridays at 01:00 (JST),"['DAX Production', 'Dream Creation']","None found,",['Creators in Pack'],['Web manga'],"['Comedy', 'Romance']","['Adult Cast', 'Love Status Quo', 'Workplace']",,3 min. per ep.,PG-13 - Teens 13 or older,6.57,#6653,#2765,"69,968",90,36737,"Habahiro Hige is a simple-minded older man who works an office job and is an enthusiast of Tabekko Marshmallows. His days often consist of being teased by his 24-year-old colleague Iori Wakabayashi, who uses his obsession to her advantage: from eating them in front of his face, to buying out his favorite brand from the convenience store, and even embarrassing him in front of their boss. Although her friends cannot fathom what she sees in him, she just cannot get over his marshmallow-like, fluffy frame. No matter the lengths it takes, Iori will find a way to get his attention. Little does Habahiro know that she is trying to seduce him into a romantic relationship with her. The way to a man's heart is through his stomach, right? At least this is what Iori would honestly like to believe. With a bag in hand, Iori continues to make him chase after her day after day, hoping that he will finally see through her attempts. Will he ever realize that their relationship can become s'more? [Written by MAL Rewrite]","['Adaptation (Manga) Ojisan to Marshmallow', '']",Ojisan to Marshmallow,,,
28,Active Raid: Special Public Security Fifth Division Third Mobile Assault Eighth Unit,アクティヴレイド　－機動強襲室第八係－,Active Raid,Active Raid,Active Raid: Special Public Security Fifth Division Third Mobile Assault Eight Unit,Active Raid,['TV'],12,Finished Airing,"Jan 7, 2016 to Mar 24, 2016",['Winter 2016'],Thursdays at 22:00 (JST),"['Sotsu', 'Magic Capsule', 'flying DOG', 'Fields']","None found,",['Production IMS'],Original,"['Action', 'Sci-Fi']","['Adult Cast', 'Mecha']",,24 min. per ep.,PG-13 - Teens 13 or older,5.85,#10656,#3007,"60,205",53,22210,"In a futuristic, post-disaster Tokyo, the ""Special Public Security Fifth Division Third Mobile Assault Eighth Unit,"" or ""Unit Eight,"" is a police unit specializing in handling criminals who wield dangerous wearable technology called ""Willwear."" Equipped with Willwear of their own, the squadron is often criticized by the public for their carelessness and disregard for protocol. Sent in by the government as an undercover agent with special instructions from the higher-ups, Asami Kazari is Unit Eight's newest member. Determined to straighten out what she expects to be a group of incompetent fools, she instead finds a team of well-intentioned experts who use very effective—albeit unorthodox—methods, hindered by strict regulations. With their newest member by their side, Unit Eight fights crime and overcomes unexpected adversaries in Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari. [Written by MAL Rewrite]","['Sequel (TV) Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd', 'Adaptation (Manga) Active Raid: Kidou Kyoushuushitsu Dai Hachigakari']",Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,,,
29,,石膏ボーイズ,Sekko Boys,Sekko Boys,Sekko Boys,Sekko Boys,['TV'],12,Finished Airing,"Jan 8, 2016 to Mar 25, 2016",['Winter 2016'],Fridays at 23:09 (JST),"['Kadokawa Pictures Japan', 'Ultra Super Pictures']","None found,",['LIDENFILMS'],Original,,"['Anthropomorphic', 'Idols (Male)', 'Music']",,7 min. per ep.,PG-13 - Teens 13 or older,6.25,#8551,#3166,"54,367",84,23152,"As luck would have it, on her first day at Holbein Entertainment Co., Miki Ishimoto is tasked with managing a brand new idol group! A recent college graduate, Ishimoto is eager to begin her career in the industry. However, her department's responsibility is...statues?! The statues in question are the Sekkou Boys, or ""The Rockies,"" a boy band comprised of four Greco-Roman sculptures: St. George, Mars, Hermes, and Medici. These four busts are new to the entertainment scene, and it is up to Miki to ensure the Rockies' prosperity in the idol world. But will they be a stone-cold success? Or will Miki's management prove to be a rocky start to stardom? [Written by MAL Rewrite]","['Adaptation (Manga) Sekkou Boys: Kamigami to Eiyuu no Idol Group', '']",Sekkou Boys,,['Comedy'],
